time_step,sensor_1,sensor_1_mean,sensor_1_std,sensor_1_centroid
0,23,02,44,16
1,26,03,47,16
2,22,03,49,16
3,23,04,50,15
4,26,05,51,15
5,20,06,49,15
6,32,07,52,15
7,19,07,51,14
8,25,08,52,14
9,23,09,46,14
10,24,10,38,14
11,23,11,31,13
12,16,12,21,14
13,14,12,19,16
14,17,12,14,18
15,15,12,14,21
16,19,12,14,23
17,09,12,14,26
18,14,12,15,28
19,05,12,24,30
20,06,11,29,33
21,13,11,29,35
22,15,11,29,38
23,08,11,34,40
24,05,10,40,43
25,13,10,40,45
26,09,09,42,47
27,04,08,48,50
28,00,07,56,52
29,08,06,55,55
30,09,06,55,57
31,05,05,54,59
32,10,04,53,62
33,08,03,52,64
34,14,03,47,67
35,06,02,47,69
36,14,01,34,72
37,16,01,33,74
38,18,01,27,76
39,15,00,22,79
40,19,00,18,81
41,23,00,18,84
42,21,00,21,86
43,18,00,22,88
44,28,01,32,91
45,24,01,37,93
46,23,02,39,96
47,29,03,47,98
48,32,03,57,99
49,22,04,56,96
50,30,05,60,93
51,29,06,65,91
52,21,06,66,88
53,33,08,71,85
54,23,08,68,82
55,30,09,72,79
56,34,10,76,77
57,29,12,72,74
58,32,13,65,71
59,21,14,60,68
60,24,14,56,65
61,27,16,47,63
62,16,16,44,60
63,21,16,36,57
64,17,17,35,54
65,19,17,24,51
66,20,17,21,49
67,14,17,22,46
68,21,18,21,43
69,18,18,19,40
70,16,18,20,37
71,18,17,22,35
72,10,17,29,32
73,16,17,30,29
74,11,16,34,26
75,10,15,39,23
76,10,15,44,21
77,10,14,47,18
78,14,13,44,15
79,11,12,47,12
80,13,12,45,09
81,09,11,46,07
82,17,10,46,04
83,08,09,43,01
84,13,09,43,00
85,12,08,38,02
86,16,07,27,04
87,11,06,22,06
88,19,06,09,08
89,21,06,09,10
90,17,05,05,12
91,26,05,05,14
92,29,06,14,16
93,28,06,19,18
94,28,07,26,19
95,32,07,35,21
96,34,08,44,23
97,32,09,51,25
98,43,10,68,27
99,43,11,82,29
100,35,12,88,31
101,32,13,91,33
102,38,14,95,35
103,36,15,98,37
104,34,16,99,39
105,31,17,97,41
106,37,18,96,43
107,36,19,94,45
108,36,20,94,47
109,33,21,89,49
110,33,22,86,51
111,32,24,78,53
112,25,24,75,55
113,31,25,63,56
114,38,26,57,58
115,30,27,47,60
116,34,28,41,62
117,25,29,26,64
118,24,29,22,66
119,29,29,18,68
120,25,30,10,68
121,26,30,09,66
122,27,29,10,64
123,29,30,10,62
124,24,29,13,61
125,20,29,20,59
126,25,28,21,57
127,25,28,23,55
128,27,27,17,53
129,28,27,10,51
130,25,26,11,49
131,28,26,10,47
132,27,25,07,45
133,28,25,05,43
134,30,25,03,41
135,36,25,05,40
136,29,25,02,38
137,33,24,00,36
138,38,25,02,34
139,42,25,11,32
140,43,25,19,30
141,32,26,19,28
142,37,26,21,26
143,43,27,28,24
144,43,27,32,22
145,49,28,44,21
146,44,28,48,19
147,45,29,52,17
148,49,30,58,15
149,57,32,73,13
150,50,33,77,11
151,49,34,80,09
152,55,35,87,07
153,53,36,92,05
154,51,38,92,03
155,57,40,91,01
156,55,41,92,02
157,48,42,87,03
158,49,43,84,05
159,50,44,81,07
160,48,45,73,08
161,51,46,68,10
162,47,47,60,12
163,57,49,56,13
164,51,50,49,15
165,46,50,45,17
166,46,51,34,18
167,47,52,25,20
168,53,52,22,21
169,39,52,24,23
170,37,52,28,25
171,46,53,18,26
172,41,53,14,28
173,36,52,19,30
174,48,53,18,31
175,43,52,19,33
176,48,53,18,35
177,38,52,23,36
178,38,52,27,38
179,35,51,29,40
180,45,51,29,41
181,49,51,29,43
182,45,50,26,45
183,49,50,24,46
184,47,50,23,48
185,42,49,19,50
186,51,49,16,51
187,52,49,18,53
188,45,49,17,55
189,57,49,22,56
190,53,49,24,58
191,52,49,25,60
192,53,50,26,60
193,51,49,22,59
194,59,50,28,59
195,62,51,37,59
196,65,51,47,58
197,64,52,56,58
198,64,53,62,58
199,67,54,68,57
200,66,56,71,57
201,62,56,74,57
202,69,58,79,56
203,67,59,77,56
204,66,60,80,56
205,66,61,81,55
206,65,62,82,55
207,69,63,79,55
208,65,65,73,54
209,68,66,63,54
210,64,67,59,53
211,67,68,58,53
212,71,69,57,53
213,72,70,57,52
214,65,71,52,52
215,63,72,39,52
216,63,73,34,51
217,59,73,31,51
218,57,73,20,51
219,51,73,24,50
220,58,73,21,50
221,51,73,21,50
222,63,74,17,49
223,57,74,11,49
224,61,74,11,49
225,56,74,14,48
226,63,74,14,48
227,58,74,15,48
228,50,73,22,47
229,60,73,22,47
230,52,72,25,47
231,59,72,25,46
232,61,71,23,46
233,62,71,22,46
234,59,71,22,46
235,61,71,21,45
236,66,71,21,45
237,67,71,20,45
238,67,71,21,45
239,65,71,20,44
240,69,71,22,44
241,75,71,29,44
242,75,71,33,44
243,70,71,32,43
244,77,72,40,43
245,72,72,43,43
246,69,73,45,43
247,81,74,55,42
248,77,75,59,42
249,88,76,69,42
250,78,77,72,42
251,84,79,75,41
252,77,80,77,41
253,78,81,77,41
254,83,82,80,41
255,86,83,82,40
256,78,84,83,40
257,85,85,84,40
258,86,87,77,40
259,79,88,74,39
260,87,89,67,39
261,82,90,62,39
262,83,91,58,39
263,86,93,55,38
264,79,93,45,39
265,81,94,36,40
266,74,95,32,41
267,77,95,27,41
268,75,96,23,42
269,74,96,16,43
270,75,96,12,44
271,70,96,15,45
272,73,96,16,45
273,73,96,15,46
274,67,96,21,47
275,73,96,21,48
276,76,96,17,49
277,71,95,19,49
278,74,95,20,50
279,74,95,17,51
280,71,94,19,52
281,69,94,20,53
282,74,93,20,53
283,77,93,20,54
284,80,93,19,55
285,73,93,16,56
286,78,93,16,57
287,87,93,18,57
288,84,93,17,58
289,89,93,24,59
290,96,94,33,60
291,82,94,33,61
292,89,94,37,61
293,94,94,44,62
294,90,95,49,63
295,89,95,53,64
296,99,96,64,65
297,88,97,66,65
298,95,98,71,66
299,99,99,79,67
