time_step,sensor_1,value,rolling_mean_30,rolling_std_30,stft_centroid_30
0,37,37,30,0,91
1,32,32,23,8,91
2,26,26,16,13,91
3,23,23,11,16,91
4,22,22,7,16,91
5,31,31,8,15,91
6,22,22,6,16,91
7,19,19,3,17,91
8,17,17,0,18,91
9,24,24,0,18,91
10,43,43,4,23,91
11,68,68,13,41,91
12,77,77,22,55,91
13,82,82,31,65,91
14,88,88,40,74,91
15,94,94,49,82,91
16,96,96,57,88,91
17,98,98,65,93,91
18,99,99,72,97,91
19,96,96,77,99,91
20,85,85,81,98,91
21,72,72,83,96,91
22,63,63,84,94,91
23,53,53,83,92,91
24,46,46,82,91,91
25,41,41,81,90,91
26,36,36,79,89,91
27,31,31,76,88,91
28,29,29,74,88,91
29,23,23,71,88,91
30,19,19,70,89,91
31,20,20,69,91,91
32,18,18,68,91,91
33,21,21,68,92,91
34,35,35,69,91,91
35,52,52,71,90,91
36,66,66,75,88,91
37,74,74,80,87,91
38,80,80,85,85,91
39,84,84,90,84,91
40,87,87,94,85,91
41,88,88,96,86,91
42,85,85,97,86,91
43,79,79,97,86,91
44,70,70,95,85,91
45,56,56,92,83,91
46,49,49,87,80,91
47,41,41,82,78,91
48,34,34,77,75,91
49,29,29,71,72,91
50,25,25,66,71,91
51,20,20,61,72,91
52,17,17,57,73,91
53,13,13,53,76,91
54,12,12,50,78,91
55,10,10,48,80,91
56,8,8,45,82,91
57,8,8,43,84,91
58,21,21,42,85,91
59,31,31,43,84,91
60,44,44,45,84,91
61,54,54,48,83,92
62,64,64,52,82,92
63,69,69,57,82,92
64,73,73,60,83,92
65,77,77,62,84,92
66,77,77,63,85,92
67,72,72,63,85,93
68,62,62,62,84,93
69,52,52,59,81,93
70,45,45,55,78,93
71,38,38,51,75,93
72,34,34,46,71,94
73,30,30,42,68,94
74,26,26,38,67,94
75,20,20,35,67,94
76,16,16,32,68,94
77,14,14,29,69,94
78,12,12,27,70,95
79,13,13,26,71,95
80,12,12,25,72,95
81,11,11,24,73,95
82,14,14,24,73,95
83,19,19,24,73,96
84,32,32,26,72,96
85,49,49,29,70,96
86,58,58,34,70,96
87,64,64,39,69,96
88,71,71,43,70,96
89,76,76,47,72,97
90,74,74,50,74,97
91,71,71,51,75,97
92,63,63,51,75,97
93,50,50,50,74,97
94,41,41,47,72,97
95,34,34,43,70,97
96,29,29,39,67,97
97,23,23,34,65,97
98,21,21,31,64,97
99,19,19,28,64,97
100,16,16,25,65,97
101,14,14,23,66,98
102,13,13,21,67,98
103,10,10,19,68,98
104,8,8,18,70,98
105,9,9,17,71,98
106,18,18,17,70,98
107,26,26,18,70,98
108,36,36,20,69,98
109,47,47,23,68,98
110,60,60,28,68,98
111,68,68,33,69,98
112,73,73,38,70,98
113,77,77,43,72,99
114,77,77,47,75,99
115,72,72,49,76,99
116,61,61,49,76,99
117,50,50,48,76,99
118,42,42,45,74,99
119,35,35,42,71,99
120,30,30,38,69,98
121,24,24,34,67,98
122,19,19,30,67,97
123,17,17,27,67,97
124,15,15,25,68,96
125,12,12,23,69,96
126,9,9,21,70,95
127,7,7,19,72,94
128,10,10,18,72,94
129,13,13,18,73,93
130,15,15,18,73,93
131,17,17,18,73,92
132,20,20,19,72,92
133,31,31,21,71,91
134,44,44,24,70,90
135,52,52,28,69,90
136,59,59,31,69,89
137,61,61,34,70,89
138,62,62,37,72,88
139,64,64,38,73,87
140,65,65,39,73,87
141,66,66,38,73,86
142,67,67,38,72,86
143,68,68,37,71,85
144,69,69,36,70,85
145,69,69,36,69,84
146,70,70,37,70,83
147,70,70,39,72,83
148,70,70,41,74,82
149,70,70,44,76,82
150,70,70,48,77,79
151,69,69,52,77,76
152,68,68,56,77,74
153,67,67,61,76,71
154,66,66,65,74,68
155,65,65,70,71,65
156,63,63,75,67,63
157,61,61,79,61,60
158,59,59,84,55,57
159,57,57,88,49,54
160,54,54,91,43,52
161,51,51,94,35,49
162,52,52,97,27,46
163,49,49,99,22,44
164,42,42,98,22,41
165,35,35,97,27,38
166,29,29,94,32,35
167,23,23,91,38,33
168,18,18,87,45,30
169,17,17,83,50,27
170,16,16,78,55,24
171,14,14,74,59,22
172,8,8,68,63,19
173,1,1,62,68,16
174,0,0,56,73,13
175,2,2,50,76,11
176,16,16,46,76,8
177,29,29,42,75,5
