time_step,sensor_1,value,rolling_mean_30,rolling_std_30,stft_centroid_30
0,57,57,62,0,2
1,67,67,72,19,2
2,68,68,76,19,2
3,65,65,77,16,2
4,62,62,76,15,2
5,55,55,73,18,2
6,49,49,69,24,2
7,46,46,65,29,2
8,47,47,63,31,2
9,51,51,61,30,2
10,57,57,61,29,2
11,60,60,62,28,2
12,63,63,63,28,2
13,67,67,64,28,2
14,68,68,66,29,2
15,67,67,67,29,2
16,66,66,68,29,2
17,66,66,68,28,2
18,63,63,69,28,2
19,63,63,69,27,2
20,64,64,69,27,2
21,66,66,70,26,2
22,70,70,71,27,2
23,74,74,72,28,2
24,75,75,73,29,2
25,76,76,74,30,2
26,76,76,75,31,2
27,76,76,76,32,2
28,78,78,77,33,2
29,78,78,78,34,2
30,79,79,79,35,2
31,79,79,80,36,2
32,78,78,81,37,2
33,77,77,82,38,2
34,76,76,83,38,2
35,75,75,84,37,2
36,73,73,86,35,2
37,69,69,87,31,2
38,63,63,88,27,2
39,58,58,89,25,2
40,54,54,89,26,2
41,51,51,88,29,2
42,51,51,87,31,2
43,53,53,86,33,2
44,58,58,85,34,2
45,64,64,85,34,2
46,67,67,85,34,2
47,69,69,85,34,2
48,64,64,86,34,2
49,53,53,85,35,2
50,48,48,84,38,2
51,49,49,83,40,2
52,53,53,81,41,2
53,50,50,80,42,2
54,48,48,78,43,2
55,49,49,76,44,2
56,53,53,74,44,2
57,51,51,73,43,2
58,48,48,71,43,2
59,47,47,68,42,2
60,46,46,66,41,3
61,43,43,64,40,4
62,47,47,61,38,5
63,52,52,60,36,6
64,55,55,58,33,6
65,56,56,57,29,8
66,55,55,56,26,9
67,52,52,54,24,10
68,48,48,53,23,11
69,49,49,53,23,12
70,70,70,54,26,13
71,67,67,55,28,13
72,64,64,56,28,15
73,64,64,57,29,16
74,67,67,57,30,17
75,71,71,58,32,18
76,77,77,58,34,19
77,82,82,59,38,20
78,87,87,61,43,21
79,87,87,63,48,22
80,82,82,66,50,23
81,74,74,67,51,24
82,60,60,68,50,24
83,44,44,67,51,26
84,24,24,66,56,27
85,0,0,62,70,27
86,5,5,59,79,29
87,27,27,57,81,30
88,42,42,57,81,30
89,55,55,58,81,33
90,64,64,59,81,33
91,69,69,61,81,33
92,71,71,62,81,33
93,71,71,64,82,34
94,68,68,64,82,34
95,64,64,65,82,34
96,61,61,65,82,34
97,59,59,66,82,35
98,57,57,66,82,35
99,56,56,67,81,35
100,55,55,66,81,36
101,56,56,65,81,36
102,58,58,65,81,36
103,59,59,64,81,36
104,59,59,64,80,37
105,59,59,63,80,37
106,59,59,62,79,37
107,58,58,60,77,38
108,58,58,58,74,38
109,57,57,56,70,38
110,57,57,54,67,38
111,59,59,53,65,39
112,59,59,53,65,39
113,61,61,54,65,39
114,62,62,57,62,40
115,64,64,61,48,40
116,65,65,65,31,40
117,65,65,68,21,40
118,67,67,70,18,41
119,68,68,71,18,41
120,68,68,71,18,40
121,68,68,71,18,39
122,67,67,71,17,38
123,65,65,70,16,37
124,64,64,70,16,36
125,64,64,70,16,35
126,63,63,70,16,34
127,63,63,71,16,33
128,62,62,71,15,32
129,64,64,72,15,30
130,65,65,72,14,30
131,66,66,73,14,29
132,66,66,73,13,27
133,66,66,74,13,27
134,66,66,75,13,26
135,67,67,75,13,24
136,68,68,76,13,24
137,68,68,76,13,23
138,68,68,77,12,22
139,69,69,78,11,21
140,69,69,79,10,20
141,69,69,80,9,19
142,69,69,80,8,18
143,69,69,81,8,18
144,69,69,81,8,17
145,69,69,82,8,16
