time_step,sensor_1,value,rolling_mean_30,rolling_std_30,stft_centroid_30
0,30,30,20,0,11
1,30,30,20,0,11
2,29,29,19,1,11
3,33,33,21,6,11
4,37,37,26,13,11
5,25,25,22,17,11
6,23,23,18,20,11
7,25,25,17,20,11
8,26,26,16,19,11
9,26,26,15,18,11
10,29,29,15,17,11
11,32,32,16,17,11
12,30,30,16,16,11
13,27,27,16,16,11
14,29,29,16,15,11
15,30,30,16,15,11
16,26,26,16,15,11
17,23,23,15,15,11
18,25,25,14,15,11
19,28,28,14,15,11
20,28,28,14,15,11
21,23,23,14,15,11
22,23,23,13,15,11
23,28,28,13,15,11
24,28,28,13,15,11
25,25,25,13,15,11
26,20,20,12,16,11
27,18,18,11,18,11
28,11,11,9,22,11
29,10,10,7,26,11
30,7,7,5,30,11
31,12,12,3,31,11
32,19,19,1,31,11
33,26,26,1,31,11
34,26,26,0,29,11
35,23,23,0,29,11
36,24,24,0,29,11
37,26,26,0,29,11
38,35,35,1,30,11
39,46,46,3,35,11
40,42,42,4,38,11
41,41,41,5,40,11
42,44,44,7,43,11
43,48,48,9,46,11
44,50,50,11,50,11
45,52,52,14,54,11
46,54,54,17,59,11
47,64,64,21,65,11
48,58,58,25,69,11
49,56,56,28,72,11
50,59,59,31,75,11
51,62,62,35,78,11
52,60,60,39,80,11
53,59,59,42,82,11
54,56,56,45,84,11
55,54,54,49,84,11
56,52,52,52,83,11
57,49,49,55,81,11
58,52,52,60,77,11
59,59,59,65,73,11
60,60,60,71,68,11
61,54,54,76,61,11
62,52,52,79,56,11
63,52,52,82,53,12
64,52,52,85,49,12
65,48,48,87,44,12
66,48,48,90,37,12
67,51,51,93,30,12
68,51,51,94,26,12
69,48,48,95,26,12
70,48,48,95,24,12
71,51,51,96,22,12
72,53,53,97,20,12
73,56,56,98,20,12
74,52,52,99,20,13
75,48,48,98,20,13
76,48,48,97,21,13
77,48,48,96,19,13
78,49,49,95,19,13
79,49,49,94,19,13
80,42,42,92,21,13
81,48,48,91,19,13
82,48,48,89,18,13
83,51,51,89,17,13
84,52,52,88,16,13
85,51,51,88,16,13
86,47,47,87,16,13
87,48,48,87,16,13
88,52,52,87,16,13
89,50,50,86,14,13
90,48,48,85,12,17
91,50,50,84,11,20
92,49,49,84,11,22
93,46,46,83,11,24
94,50,50,83,11,27
95,54,54,84,12,30
96,50,50,84,12,34
97,46,46,84,12,37
98,47,47,83,12,39
99,48,48,83,12,42
100,50,50,83,12,45
101,52,52,84,12,48
102,49,49,83,12,51
103,48,48,82,10,54
104,49,49,82,10,55
105,48,48,82,10,59
106,47,47,82,10,61
107,48,48,82,10,65
108,47,47,82,10,68
109,48,48,82,10,71
110,48,48,82,8,73
111,51,51,83,8,76
112,52,52,83,9,79
113,52,52,83,9,82
114,45,45,82,9,85
115,46,46,82,9,88
116,47,47,82,9,90
117,47,47,81,9,93
118,46,46,81,9,96
119,51,51,81,9,99
120,50,50,81,9,97
121,47,47,81,9,95
122,49,49,81,9,94
123,48,48,81,9,92
124,50,50,81,9,90
125,50,50,81,8,88
126,50,50,81,8,87
127,50,50,81,8,85
128,50,50,81,7,83
129,49,49,81,7,81
130,48,48,81,7,79
131,49,49,81,7,78
132,49,49,81,7,76
133,49,49,81,7,74
134,48,48,81,7,72
135,48,48,81,7,71
136,48,48,81,7,69
137,48,48,81,7,67
138,48,48,81,7,65
139,48,48,81,7,63
140,48,48,81,7,61
141,48,48,81,7,60
142,51,51,81,6,58
143,66,66,82,15,55
144,90,90,87,37,55
145,99,99,93,54,53
146,72,72,95,56,51
147,41,41,95,57,49
148,34,34,94,59,47
149,33,33,92,61,46
150,26,26,89,65,45
151,16,16,86,71,45
152,4,4,81,81,44
153,0,0,75,91,44
154,6,6,71,97,43
155,25,25,68,98,43
156,40,40,67,98,42
157,47,47,67,98,41
158,48,48,67,98,41
159,48,48,66,98,40
160,50,50,67,98,40
161,50,50,67,98,39
162,50,50,67,98,39
163,50,50,67,98,38
164,50,50,67,98,38
165,50,50,67,98,37
166,50,50,67,98,37
167,50,50,68,98,36
168,50,50,68,98,36
169,50,50,68,98,35
170,50,50,68,98,35
171,50,50,68,99,34
172,50,50,68,98,34
173,50,50,67,97,33
174,50,50,62,89,33
175,50,50,57,75,32
176,50,50,55,71,32
177,50,50,56,71,30
178,50,50,57,71,30
179,50,50,59,71,30
180,51,51,62,70,29
181,52,52,66,67,27
182,50,50,71,57,27
183,50,50,76,41,26
184,51,51,81,22,24
185,51,51,84,8,24
