time_step,sensor_1,value,rolling_mean_30,rolling_std_30,stft_centroid_30
0,20,20,20,0,38
1,20,20,20,0,38
2,19,19,19,1,38
3,19,19,19,1,38
4,19,19,19,1,38
5,17,17,18,2,38
6,17,17,18,3,38
7,17,17,18,3,38
8,15,15,17,4,38
9,16,16,17,4,38
10,15,15,17,4,38
11,16,16,16,4,38
12,15,15,16,4,38
13,15,15,16,4,38
14,13,13,16,5,38
15,12,12,15,5,38
16,12,12,15,6,38
17,12,12,14,6,38
18,12,12,14,6,38
19,13,13,14,6,38
20,11,11,14,7,38
21,10,10,13,7,38
22,10,10,13,7,38
23,8,8,13,8,38
24,8,8,12,8,38
25,7,7,12,9,38
26,7,7,12,9,38
27,6,6,11,10,38
28,5,5,11,10,38
29,6,6,11,11,38
30,6,6,10,11,38
31,5,5,9,10,38
32,6,6,9,10,38
33,5,5,8,10,38
34,6,6,8,10,38
35,5,5,7,10,38
36,4,4,7,10,38
37,3,3,6,9,38
38,2,2,6,10,38
39,1,1,5,10,38
40,3,3,4,10,38
41,5,5,4,9,38
42,9,9,4,8,38
43,17,17,4,9,38
44,28,28,4,12,38
45,39,39,6,18,38
46,50,50,7,26,38
47,60,60,9,34,38
48,70,70,12,43,38
49,78,78,14,51,38
50,85,85,18,60,38
51,90,90,21,67,38
52,93,93,25,74,38
53,98,98,28,81,38
54,99,99,32,86,38
55,98,98,36,91,38
56,97,97,40,94,38
57,94,94,44,96,38
58,91,91,47,98,38
59,88,88,51,99,38
60,85,85,54,98,38
61,81,81,57,98,38
62,77,77,60,96,39
63,75,75,63,94,39
64,72,72,66,92,40
65,70,70,69,89,40
66,68,68,72,85,40
67,66,66,74,81,41
68,64,64,77,76,41
69,63,63,80,70,42
70,60,60,82,64,42
71,60,60,84,57,42
72,57,57,86,50,43
73,53,53,88,44,43
74,47,47,89,41,44
75,42,42,89,40,44
76,38,38,88,42,44
77,36,36,87,45,45
78,35,35,86,48,45
79,35,35,84,51,46
80,34,34,82,53,46
81,33,33,79,54,47
82,34,34,77,55,47
83,36,36,74,54,47
84,38,38,72,53,48
85,37,37,69,51,48
86,38,38,67,48,49
87,39,39,64,46,49
88,40,40,62,43,49
89,40,40,60,41,49
90,40,40,58,38,51
91,38,38,56,35,53
92,37,37,55,33,55
93,36,36,53,31,55
94,34,34,51,29,58
95,31,31,50,28,59
96,29,29,48,26,61
97,27,27,46,24,63
98,25,25,45,23,64
99,22,22,43,22,66
100,19,19,41,21,68
101,19,19,39,20,69
102,18,18,38,19,71
103,18,18,36,18,72
104,14,14,35,19,74
105,13,13,34,20,76
106,12,12,33,22,77
107,12,12,32,23,79
108,12,12,31,24,81
109,11,11,30,25,82
110,11,11,29,26,84
111,9,9,28,27,85
112,7,7,26,28,87
113,7,7,25,29,89
114,6,6,24,29,90
115,6,6,23,29,92
116,7,7,21,29,94
117,5,5,20,29,95
118,5,5,18,28,97
119,5,5,17,27,98
120,5,5,15,26,95
121,5,5,14,24,92
122,6,6,13,23,89
123,5,5,11,21,85
124,4,4,10,19,82
125,3,3,9,18,79
126,2,2,8,16,75
127,1,1,6,15,72
128,0,0,5,14,69
129,0,0,4,13,66
130,0,0,4,13,61
131,0,0,3,12,59
132,0,0,2,11,55
133,0,0,1,10,52
134,0,0,1,10,49
135,0,0,0,9,46
136,3,3,0,9,43
137,7,7,0,8,39
138,10,10,0,8,36
139,13,13,0,9,33
140,17,17,0,10,30
141,22,22,0,12,26
142,27,27,1,15,23
143,33,33,2,20,20
144,39,39,4,24,16
145,44,44,5,29,13
146,50,50,7,34,10
147,55,55,9,39,6
148,58,58,12,44,3
149,62,62,14,49,0
150,66,66,17,54,2
151,70,70,19,58,4
152,74,74,22,62,6
153,77,77,25,67,8
154,80,80,29,70,9
155,84,84,32,74,11
156,88,88,36,77,13
157,90,90,39,80,15
158,91,91,43,81,17
159,92,92,47,83,19
160,92,92,51,83,21
161,93,93,55,83,23
162,94,94,59,83,24
163,95,95,63,82,26
164,93,93,67,79,27
165,92,92,71,76,30
166,90,90,75,73,32
167,87,87,78,68,34
168,87,87,81,64,36
169,84,84,84,59,38
170,83,83,87,54,40
171,81,81,90,48,42
172,78,78,92,43,43
173,76,76,94,38,45
174,75,75,95,34,47
175,73,73,96,30,49
176,71,71,97,27,51
177,69,69,98,25,53
178,67,67,98,23,55
179,66,66,99,23,57
180,65,65,98,23,55
181,64,64,98,24,55
182,63,63,98,25,55
183,60,60,97,26,55
184,59,59,96,28,55
185,58,58,95,30,55
186,57,57,94,31,55
187,56,56,92,32,55
188,55,55,91,33,55
189,53,53,89,33,54
190,53,53,87,34,54
191,53,53,86,34,54
192,52,52,84,33,54
193,49,49,82,32,53
194,48,48,80,32,53
195,48,48,78,31,53
196,47,47,76,30,53
197,44,44,75,29,52
198,42,42,73,29,52
199,38,38,71,29,52
200,35,35,69,29,52
201,33,33,67,29,51
202,32,32,65,30,51
203,29,29,63,30,51
204,26,26,61,31,51
205,26,26,59,32,49
206,24,24,56,32,49
207,22,22,55,33,49
208,21,21,53,34,49
209,23,23,51,34,49
210,23,23,49,34,49
211,24,24,47,34,49
212,24,24,46,33,49
213,24,24,44,33,49
214,24,24,43,32,49
215,24,24,41,31,49
216,25,25,40,30,49
217,26,26,39,29,51
218,27,27,37,28,51
219,27,27,36,27,51
220,30,30,35,25,51
221,30,30,34,23,51
222,32,32,33,21,51
223,33,33,33,19,51
224,33,33,32,18,52
225,33,33,31,16,52
226,34,34,31,14,52
227,35,35,31,12,52
228,37,37,30,12,52
229,37,37,30,11,52
230,36,36,30,11,52
231,34,34,30,12,52
232,33,33,30,12,53
233,31,31,31,12,53
234,32,32,31,12,53
235,31,31,31,12,53
236,30,30,31,11,53
237,31,31,32,11,53
238,30,30,32,10,53
239,29,29,32,10,54
240,27,27,32,9,54
241,27,27,33,9,55
242,26,26,33,9,55
243,25,25,33,9,55
244,26,26,33,9,57
245,23,23,33,9,58
246,22,22,33,9,59
247,20,20,32,10,59
248,19,19,32,11,60
249,19,19,32,12,61
250,20,20,31,13,61
251,19,19,31,14,61
252,20,20,30,14,63
253,17,17,29,15,64
254,17,17,29,15,64
255,17,17,28,16,65
256,17,17,27,16,66
257,16,16,27,16,67
258,15,15,26,16,67
259,15,15,25,15,68
260,14,14,24,15,69
261,14,14,23,15,69
262,13,13,22,15,70
263,13,13,21,14,71
264,12,12,20,14,72
265,11,11,20,14,72
266,13,13,19,14,73
267,12,12,18,13,74
268,10,10,17,13,74
269,11,11,16,12,75
270,11,11,16,12,76
271,11,11,15,11,77
272,12,12,14,10,78
273,10,10,14,10,78
274,11,11,13,9,79
275,12,12,13,8,80
276,13,13,12,8,81
277,12,12,12,7,82
278,12,12,12,7,82
