time_step,sensor_1,value,rolling_mean_30,rolling_std_30,stft_centroid_30
0,18,18,0,0,99
1,20,20,1,2,99
2,20,20,2,2,99
3,34,34,10,16,99
4,73,73,29,55,99
5,90,90,48,75,99
6,94,94,62,84,99
7,95,95,73,88,99
8,92,92,81,88,99
9,87,87,87,86,99
10,85,85,91,84,99
11,82,82,94,81,99
12,78,78,95,78,99
13,74,74,96,76,99
14,73,73,97,73,99
15,73,73,98,71,99
16,71,71,98,69,99
17,71,71,99,67,99
18,65,65,98,65,99
19,43,43,96,65,99
20,13,13,91,70,99
21,8,8,86,75,99
22,9,9,81,79,99
23,7,7,77,82,99
24,9,9,73,84,99
25,10,10,69,86,99
26,11,11,66,87,99
27,12,12,64,88,99
28,13,13,61,88,99
29,17,17,59,88,99
30,57,57,61,87,99
31,77,77,65,86,99
32,85,85,69,86,99
33,87,87,73,87,99
34,84,84,74,88,99
35,80,80,73,87,99
36,76,76,72,86,99
37,73,73,70,84,99
38,69,69,69,82,99
39,66,66,67,81,99
40,64,64,66,79,99
41,65,65,65,78,99
42,66,66,64,78,99
43,65,65,64,77,99
44,62,62,63,76,99
45,54,54,62,76,99
46,16,16,58,77,99
47,1,1,53,79,99
48,0,0,49,81,99
49,0,0,46,83,99
50,0,0,45,85,99
51,0,0,45,86,99
52,1,1,44,86,99
53,3,3,44,87,99
54,3,3,44,87,99
55,29,29,45,86,99
56,64,64,48,86,99
57,83,83,53,86,99
58,91,91,58,87,99
59,95,95,63,89,99
60,92,92,66,91,97
61,90,90,67,92,95
62,86,86,67,92,94
63,82,82,66,91,92
64,79,79,66,91,90
65,77,77,66,91,88
66,74,74,66,91,86
67,73,73,66,91,85
68,71,71,66,91,83
69,68,68,66,91,81
70,61,61,66,91,79
71,29,29,63,91,77
72,9,9,60,93,76
73,4,4,56,95,74
74,7,7,52,97,72
75,8,8,49,98,70
76,9,9,48,99,68
77,11,11,49,98,67
78,12,12,50,97,65
79,11,11,51,96,63
80,12,12,51,94,61
81,41,41,54,92,59
82,74,74,59,90,58
83,88,88,64,89,55
84,95,95,71,88,54
85,93,93,75,89,52
86,90,90,76,91,49
87,85,85,77,91,48
88,81,81,76,90,47
89,78,78,75,89,45
90,76,76,74,88,46
91,78,78,73,87,46
92,74,74,72,86,47
93,71,71,71,85,48
94,71,71,71,85,49
95,68,68,70,84,49
96,52,52,69,84,49
97,16,16,65,85,51
98,7,7,61,87,52
99,6,6,57,89,53
100,8,8,53,90,54
101,9,9,52,92,54
102,10,10,52,92,55
103,10,10,53,91,55
104,11,11,53,91,57
105,12,12,53,90,58
106,23,23,54,89,58
107,64,64,57,88,59
108,83,83,62,88,60
109,91,91,67,88,61
110,91,91,73,87,61
111,90,90,76,88,61
112,87,87,77,89,63
113,83,83,76,89,64
114,79,79,75,88,65
115,76,76,74,86,65
116,71,71,73,85,66
117,66,66,72,84,67
118,61,61,70,83,68
119,60,60,69,82,69
120,60,60,68,82,69
121,49,49,66,81,70
122,13,13,62,82,70
123,5,5,58,84,71
124,6,6,54,86,71
125,8,8,50,87,72
126,10,10,47,88,72
127,12,12,47,88,73
128,13,13,47,88,73
129,12,12,47,87,74
130,15,15,48,86,74
131,15,15,48,86,75
132,59,59,51,85,75
133,86,86,56,85,76
134,97,97,62,87,76
135,99,99,68,87,77
136,98,98,73,89,77
137,94,94,75,91,78
138,87,87,75,91,78
139,83,83,75,90,79
140,80,80,74,90,79
141,79,79,73,89,80
142,77,77,72,88,80
143,77,77,72,88,81
144,77,77,72,87,81
145,77,77,72,87,82
146,73,73,72,87,83
147,63,63,72,87,83
148,26,26,69,88,84
149,11,11,66,91,84
150,11,11,63,93,84
151,11,11,61,94,84
152,13,13,61,94,85
153,14,14,61,93,85
154,15,15,62,93,85
155,16,16,62,92,85
156,17,17,63,91,85
157,21,21,63,90,85
158,61,61,67,89,85
159,85,85,71,88,86
160,96,96,77,88,86
161,95,95,82,87,86
162,92,92,84,88,86
163,91,91,84,89,86
164,89,89,84,88,86
165,87,87,83,87,86
166,83,83,82,86,87
167,82,82,81,85,87
168,79,79,81,84,87
169,76,76,80,84,87
170,77,77,80,84,87
171,75,75,80,83,87
172,71,71,79,83,88
173,42,42,77,83,88
174,12,12,73,85,88
175,7,7,68,88,88
176,6,6,64,90,88
177,9,9,60,92,88
178,8,8,59,93,88
179,11,11,59,93,89
180,11,11,59,93,88
181,10,10,59,93,88
182,12,12,59,93,88
183,15,15,59,93,87
184,55,55,62,92,87
185,78,78,66,91,87
186,86,86,70,91,86
187,88,88,75,91,86
