time_step,sensor_1,value,rolling_mean_30,rolling_std_30,stft_centroid_30
0,15,15,0,0,30
1,17,17,1,1,30
2,17,17,1,1,30
3,18,18,2,2,30
4,38,38,11,22,30
5,74,74,29,54,30
6,86,86,45,71,30
7,93,93,58,81,30
8,93,93,69,85,30
9,89,89,77,86,30
10,86,86,83,86,30
11,81,81,87,84,30
12,77,77,90,81,30
13,76,76,92,79,30
14,75,75,94,77,30
15,74,74,95,75,30
16,74,74,96,73,30
17,74,74,98,71,30
18,73,73,98,69,30
19,66,66,99,67,30
20,29,29,95,69,30
21,11,11,90,72,30
22,9,9,86,76,30
23,10,10,82,78,30
24,11,11,78,80,30
25,12,12,75,81,30
26,14,14,72,82,30
27,14,14,69,82,30
28,15,15,67,82,30
29,16,16,65,82,30
30,17,17,65,82,30
31,53,53,67,81,30
32,79,79,71,81,30
33,91,91,76,81,30
34,95,95,80,83,30
35,93,93,81,84,30
36,94,94,82,85,30
37,98,98,82,85,30
38,99,99,82,86,30
39,97,97,83,86,30
40,95,95,83,87,30
41,93,93,84,88,30
42,91,91,85,89,30
43,92,92,86,90,30
44,88,88,87,91,30
45,81,81,87,91,30
46,50,50,86,91,30
47,17,17,82,92,30
48,10,10,78,95,30
49,8,8,74,97,30
50,8,8,73,98,30
51,9,9,72,98,30
52,9,9,72,98,30
53,10,10,72,98,30
54,11,11,72,98,30
55,11,11,72,99,30
56,20,20,73,98,30
57,61,61,76,96,30
58,81,81,80,95,30
59,90,90,85,95,30
60,93,93,90,94,32
61,91,91,93,95,34
62,87,87,94,95,36
63,83,83,93,95,39
64,81,81,92,94,41
65,78,78,91,93,43
66,77,77,90,92,45
67,76,76,88,91,48
68,75,75,87,89,49
69,75,75,85,88,52
70,74,74,84,86,54
71,72,72,83,85,55
72,58,58,80,83,59
73,19,19,76,83,61
74,7,7,70,84,63
75,7,7,65,85,65
76,9,9,63,87,68
77,10,10,62,88,70
78,11,11,62,87,72
79,13,13,62,87,74
80,13,13,63,87,76
81,14,14,63,86,79
82,14,14,64,86,81
83,29,29,65,84,83
84,68,68,69,83,85
85,85,85,74,82,88
86,92,92,78,83,90
87,93,93,80,84,92
88,97,97,81,86,94
89,99,99,82,86,96
90,99,99,82,87,94
91,97,97,83,88,91
92,94,94,83,88,88
93,92,92,84,89,86
94,91,91,85,90,83
95,90,90,85,90,80
96,89,89,86,91,78
97,89,89,87,92,75
98,86,86,88,92,73
99,68,68,87,92,70
100,26,26,84,93,67
101,12,12,80,95,65
102,10,10,77,97,61
103,10,10,76,98,59
104,11,11,77,98,57
105,12,12,77,97,54
106,13,13,77,97,51
107,14,14,77,96,49
108,15,15,78,96,46
109,15,15,78,96,43
110,40,40,80,94,41
111,74,74,83,92,38
112,86,86,88,91,35
113,91,91,92,91,33
114,90,90,94,92,30
115,85,85,94,92,27
116,81,81,93,91,24
117,79,79,92,90,22
118,77,77,91,89,19
119,74,74,89,88,17
120,72,72,87,86,18
121,70,70,86,84,20
122,68,68,84,83,22
123,68,68,82,81,23
124,68,68,81,80,24
125,65,65,79,79,27
126,46,46,76,77,27
127,14,14,71,77,30
128,8,8,66,78,32
129,8,8,62,80,33
130,10,10,61,81,35
131,11,11,61,81,37
132,12,12,61,81,38
133,14,14,61,80,40
134,15,15,62,80,42
135,15,15,62,80,43
136,16,16,62,79,45
137,47,47,64,78,47
138,75,75,68,77,48
139,86,86,73,77,49
