time_step,sensor_1,value,rolling_mean_30,rolling_std_30,stft_centroid_30
0,65,65,99,0,6
1,62,62,88,5,6
2,66,66,93,6,6
3,61,61,88,7,6
4,59,59,81,9,6
5,58,58,75,11,6
6,62,62,75,10,6
7,66,66,79,11,6
8,58,58,75,11,6
9,42,42,61,24,6
10,27,27,39,42,6
11,23,23,19,54,6
12,24,24,2,60,6
13,50,50,1,58,6
14,71,71,11,59,6
15,87,87,26,65,6
16,82,82,37,67,6
17,78,78,46,68,6
18,72,72,51,67,6
19,72,72,56,66,6
20,77,77,62,66,6
21,67,67,64,65,6
22,65,65,65,63,6
23,59,59,65,62,6
24,52,52,62,61,6
25,49,49,59,60,6
26,49,49,56,60,6
27,55,55,55,59,6
28,51,51,53,58,6
29,54,54,52,57,6
30,61,61,51,57,6
31,61,61,51,57,6
32,64,64,50,57,6
33,58,58,49,57,6
34,57,57,49,57,6
35,61,61,49,57,6
36,61,61,49,57,6
37,62,62,48,57,6
38,60,60,49,57,6
39,64,64,54,56,6
40,63,63,62,51,6
41,49,49,69,45,6
42,30,30,70,42,6
43,23,23,64,49,6
44,20,20,51,55,6
45,38,38,40,54,6
46,62,62,35,51,6
47,82,82,36,52,6
48,85,85,39,54,6
49,81,81,41,56,6
50,84,84,43,57,6
51,78,78,46,59,6
52,80,80,49,60,6
53,68,68,51,61,6
54,60,60,53,60,6
55,58,58,56,60,6
56,55,55,57,60,6
57,63,63,59,60,6
58,61,61,61,59,6
59,60,60,63,59,6
60,58,58,62,59,6
61,53,53,60,59,6
62,53,53,58,59,6
63,51,51,56,60,6
64,59,59,57,60,6
65,65,65,58,60,5
66,62,62,58,60,5
67,62,62,58,60,5
68,57,57,57,60,5
69,61,61,57,60,5
70,57,57,55,60,5
71,56,56,57,59,5
72,54,54,62,56,5
73,55,55,70,50,5
74,61,61,80,41,4
75,55,55,84,37,4
76,42,42,79,40,4
77,27,27,66,44,4
78,22,22,51,48,4
79,26,26,38,50,4
80,50,50,29,47,4
81,72,72,28,46,4
82,77,77,27,45,4
83,68,68,27,45,3
84,70,70,30,46,3
85,61,61,30,46,3
86,61,61,32,46,3
87,66,66,32,46,3
88,68,68,34,47,3
89,58,58,34,47,3
90,50,50,32,47,3
91,56,56,32,47,4
92,59,59,34,47,4
93,59,59,36,47,5
94,55,55,35,47,5
95,53,53,32,46,5
96,56,56,31,46,6
97,52,52,28,46,6
98,55,55,28,46,6
99,56,56,27,46,6
100,58,58,27,46,6
101,58,58,27,46,8
102,54,54,27,46,8
103,55,55,28,46,9
104,55,55,26,46,9
105,61,61,28,46,10
106,57,57,31,45,10
107,46,46,36,41,10
108,29,29,37,38,11
109,20,20,36,41,11
110,23,23,29,47,12
111,44,44,22,46,12
112,7,7,6,53,12
113,66,66,5,53,13
114,78,78,7,55,13
115,78,78,11,57,13
116,42,42,7,57,13
117,83,83,11,60,15
118,93,93,17,65,15
119,59,59,17,65,15
120,13,13,8,71,18
121,69,69,11,72,21
122,37,37,6,72,24
123,33,33,0,73,27
124,93,93,8,79,29
125,30,30,3,80,32
126,46,46,0,80,35
127,66,66,4,81,38
128,58,58,4,81,40
129,70,70,8,82,43
130,69,69,10,82,46
131,99,99,20,88,49
132,46,46,18,88,52
133,40,40,15,89,54
134,69,69,18,89,57
135,51,51,16,89,60
136,66,66,18,89,63
137,88,88,28,92,66
138,28,28,27,92,68
139,48,48,34,89,71
140,0,0,29,94,74
141,15,15,22,98,77
142,12,12,23,97,79
143,53,53,20,96,82
144,75,75,19,96,85
145,86,86,21,97,88
146,81,81,31,99,91
147,79,79,30,98,93
148,74,74,25,95,96
149,78,78,30,97,99
150,71,71,43,92,97
151,61,61,41,92,94
152,57,57,46,91,92
153,55,55,51,89,90
154,61,61,44,86,87
155,58,58,51,84,85
156,54,54,52,83,82
157,55,55,50,83,80
158,49,49,47,83,78
159,55,55,44,83,75
160,53,53,40,83,73
161,58,58,30,78,71
162,59,59,34,77,68
163,57,57,38,77,66
164,60,60,35,76,64
165,55,55,36,76,61
166,58,58,34,76,59
167,55,55,27,72,55
168,56,56,33,70,54
169,59,59,36,70,52
170,65,65,52,57,49
171,63,63,63,49,47
172,49,49,72,36,45
173,29,29,66,42,42
174,20,20,53,49,40
175,27,27,39,50,37
176,45,45,30,48,35
177,62,62,26,45,33
178,74,74,26,45,30
179,68,68,24,43,27
180,72,72,24,43,27
181,65,65,25,44,27
182,61,61,26,44,26
183,70,70,30,45,26
184,68,68,31,46,24
185,71,71,35,47,24
186,65,65,37,47,24
187,62,62,39,47,23
188,61,61,42,47,23
189,60,60,43,47,22
190,66,66,46,47,22
191,54,54,46,47,21
192,53,53,44,48,20
193,56,56,44,48,20
194,60,60,44,48,19
195,60,60,45,47,19
196,54,54,44,48,18
197,53,53,44,48,17
198,50,50,42,48,17
199,58,58,42,48,16
200,61,61,41,48,16
201,53,53,39,48,15
202,36,36,36,49,13
203,26,26,35,50,13
204,23,23,36,49,13
205,37,37,38,47,13
206,68,68,44,47,12
207,92,92,51,52,11
208,93,93,55,56,11
209,87,87,60,59,10
210,87,87,63,61,10
211,85,85,68,63,10
212,82,82,73,65,9
213,68,68,72,65,9
214,63,63,71,64,9
215,56,56,67,64,8
216,61,61,66,64,8
217,66,66,67,64,8
218,63,63,68,64,6
219,64,64,69,64,6
220,60,60,67,64,6
221,62,62,69,64,6
222,61,61,71,64,6
223,58,58,72,64,6
224,57,57,71,64,5
225,52,52,69,64,5
226,56,56,70,64,5
227,52,52,69,64,4
228,51,51,70,64,4
229,50,50,68,64,4
230,52,52,66,64,3
231,58,58,67,64,3
232,55,55,71,62,3
233,42,42,75,58,2
234,24,24,76,58,2
235,19,19,71,63,2
236,22,22,60,68,1
237,29,29,45,67,1
238,60,60,37,63,1
239,84,84,36,62,0
240,92,92,38,64,0
241,84,84,38,63,0
242,81,81,37,63,0
243,75,75,39,64,0
244,77,77,42,65,0
245,73,73,47,66,0
246,68,68,48,66,0
247,64,64,48,66,0
248,55,55,46,66,0
249,53,53,43,66,0
250,51,51,41,66,0
251,53,53,39,66,0
252,58,58,38,66,0
253,57,57,37,66,0
254,58,58,38,66,0
255,56,56,38,66,0
256,57,57,39,66,0
257,55,55,39,66,0
258,52,52,40,66,0
259,60,60,42,66,0
260,60,60,44,66,0
261,63,63,45,66,0
262,63,63,47,66,0
263,62,62,52,65,0
264,63,63,61,60,0
265,69,69,73,53,0
266,66,66,84,46,0
267,54,54,90,40,0
268,36,36,84,44,0
269,25,25,70,49,0
270,23,23,53,51,0
271,33,33,41,50,0
272,52,52,34,48,1
273,71,71,33,47,1
274,73,73,32,46,1
275,71,71,32,46,1
276,74,74,33,47,2
277,71,71,35,48,2
278,72,72,39,49,2
279,63,63,41,49,2
280,61,61,44,49,3
281,59,59,45,49,3
282,62,62,46,49,3
283,57,57,46,49,3
284,49,49,44,49,3
285,55,55,44,49,4
286,53,53,43,49,4
287,58,58,43,49,4
288,58,58,45,49,4
289,58,58,44,49,5
290,60,60,44,49,5
291,60,60,44,49,5
292,63,63,44,49,5
293,58,58,43,49,6
294,55,55,41,49,6
295,57,57,38,48,6
296,62,62,37,48,6
297,55,55,37,48,6
298,43,43,39,46,6
299,26,26,39,46,6
