time_step,sensor_1,value,rolling_mean_30,rolling_std_30,stft_centroid_30
0,1,1,0,0,30
1,2,2,0,0,30
2,2,2,0,1,30
3,3,3,1,1,30
4,4,4,1,2,30
5,5,5,2,4,30
6,7,7,3,5,30
7,10,10,4,7,30
8,13,13,5,10,30
9,16,16,6,13,30
10,20,20,8,17,30
11,24,24,10,21,30
12,29,29,12,25,30
13,34,34,14,29,30
14,40,40,16,34,30
15,45,45,19,39,30
16,50,50,21,44,30
17,56,56,24,49,30
18,61,61,27,55,30
19,66,66,30,60,30
20,71,71,33,65,30
21,76,76,36,69,30
22,80,80,38,74,30
23,84,84,41,78,30
24,88,88,44,82,30
25,91,91,47,86,30
26,94,94,50,90,30
27,95,95,52,93,30
28,97,97,55,95,30
29,98,98,57,98,30
30,99,99,61,99,30
31,98,98,65,98,30
32,97,97,69,97,30
33,95,95,73,95,30
34,93,93,77,93,30
35,89,89,81,89,30
36,86,86,84,84,30
37,82,82,87,79,30
38,77,77,90,74,30
39,72,72,93,68,30
40,67,67,95,62,30
41,62,62,96,57,30
42,57,57,97,52,30
43,52,52,98,49,30
44,47,47,99,48,30
45,42,42,98,48,30
46,38,38,98,51,30
47,34,34,97,54,30
48,31,31,96,58,30
49,28,28,94,63,30
50,25,25,92,68,30
51,22,22,90,72,30
52,19,19,87,76,30
53,17,17,84,80,30
54,15,15,81,83,30
55,13,13,78,86,30
56,11,11,74,88,30
57,10,10,70,89,30
58,8,8,66,89,30
59,7,7,63,89,30
60,6,6,59,88,30
61,5,5,55,86,29
62,4,4,51,84,29
63,3,3,47,81,27
64,2,2,43,77,27
65,1,1,39,74,26
66,1,1,35,69,24
67,0,0,32,65,24
68,0,0,28,61,24
69,0,0,25,56,23
70,0,0,22,52,22
71,0,0,20,47,21
72,0,0,17,43,20
73,0,0,15,39,19
74,0,0,13,35,18
75,1,1,11,32,18
76,2,2,9,29,17
77,2,2,8,25,16
78,3,3,7,23,15
79,4,4,6,20,13
80,6,6,5,17,13
81,7,7,4,15,13
82,8,8,4,13,12
83,10,10,4,12,11
84,11,11,3,11,10
85,13,13,3,11,9
86,15,15,4,12,8
87,17,17,4,13,6
88,18,18,4,15,6
89,20,20,5,16,6
90,22,22,6,19,8
91,24,24,6,21,11
92,26,26,7,23,13
93,28,28,9,25,16
94,30,30,10,27,18
95,32,32,11,29,21
96,34,34,13,31,23
97,36,36,14,33,26
98,37,37,16,35,27
99,38,38,17,36,30
100,39,39,19,37,33
101,39,39,21,38,36
102,40,40,22,38,38
103,40,40,24,38,41
104,40,40,26,38,43
105,40,40,28,38,46
106,40,40,29,37,48
107,39,39,31,36,49
108,38,38,32,35,53
109,37,37,34,33,55
110,36,36,35,31,58
111,35,35,36,29,60
112,34,34,37,27,63
113,32,32,38,25,65
114,31,31,39,23,68
115,29,29,40,21,70
