time_step,sensor_1,value,rolling_mean_30,rolling_std_30,stft_centroid_30
0,75,75,80,0,71
1,76,76,81,4,71
2,78,78,82,7,71
3,80,80,83,9,71
4,81,81,84,11,71
5,83,83,85,14,71
6,85,85,86,17,71
7,87,87,87,20,71
8,89,89,88,22,71
9,90,90,89,25,71
10,92,92,90,27,71
11,93,93,91,29,71
12,94,94,92,31,71
13,95,95,93,33,71
14,97,97,93,34,71
15,98,98,94,36,71
16,97,97,95,37,71
17,98,98,96,37,71
18,99,99,96,38,71
19,98,98,97,39,71
20,98,98,97,39,71
21,98,98,98,39,71
22,97,97,98,39,71
23,96,96,98,38,71
24,95,95,98,38,71
25,94,94,98,37,71
26,91,91,99,36,71
27,90,90,98,36,71
28,87,87,98,35,71
29,85,85,98,35,71
30,82,82,98,33,71
31,79,79,98,32,71
32,76,76,98,33,71
33,72,72,98,35,71
34,69,69,98,39,71
35,66,66,97,44,71
36,63,63,96,50,71
37,60,60,95,56,71
38,57,57,94,62,71
39,54,54,93,69,71
40,52,52,91,74,71
41,50,50,90,80,71
42,48,48,88,85,71
43,46,46,86,89,71
44,57,57,84,90,71
45,67,67,83,89,71
46,71,71,82,87,71
47,74,74,81,85,71
48,72,72,80,82,71
49,68,68,79,80,71
50,62,62,78,77,71
51,54,54,76,75,71
52,47,47,74,74,71
53,41,41,72,74,71
54,36,36,70,75,71
55,32,32,68,76,71
56,30,30,66,77,71
57,30,30,63,78,71
58,29,29,61,78,71
59,29,29,59,78,71
60,28,28,57,78,72
61,28,28,55,78,73
62,27,27,53,78,74
63,27,27,52,78,75
64,26,26,50,79,76
65,25,25,48,79,77
66,25,25,47,80,78
67,24,24,46,81,79
68,23,23,44,82,80
69,23,23,43,83,81
70,22,22,42,84,82
71,22,22,41,85,82
72,22,22,40,86,83
73,21,21,39,88,84
74,20,20,38,87,85
75,20,20,36,84,86
76,20,20,34,78,87
77,19,19,32,70,88
78,19,19,30,60,89
79,19,19,28,50,90
80,18,18,27,40,91
81,18,18,25,32,92
82,17,17,24,27,93
83,17,17,23,23,93
84,17,17,23,22,94
85,16,16,22,21,95
86,16,16,21,20,96
87,16,16,21,20,97
88,16,16,20,19,98
89,16,16,20,18,99
90,16,16,19,17,96
91,15,15,19,17,94
92,15,15,19,16,91
93,15,15,18,15,88
94,15,15,18,15,86
95,15,15,17,14,83
96,15,15,17,13,80
97,14,14,17,13,78
98,14,14,16,12,75
99,14,14,16,11,72
100,14,14,16,11,70
101,13,13,15,11,67
102,14,14,15,10,64
103,13,13,15,10,61
104,13,13,15,9,59
105,13,13,14,9,55
106,13,13,14,8,53
107,13,13,14,8,51
108,13,13,14,7,48
109,13,13,13,7,45
110,13,13,13,7,43
111,12,12,13,7,40
112,12,12,13,6,37
113,12,12,13,6,35
114,12,12,12,6,32
115,12,12,12,6,29
116,12,12,12,6,27
117,12,12,12,6,24
118,11,11,12,6,21
119,11,11,11,6,19
120,10,10,11,6,19
