time_step,sensor_1,value,rolling_mean_30,rolling_std_30,stft_centroid_30
0,66,66,99,0,34
1,65,65,97,1,34
2,66,66,97,1,34
3,66,66,97,1,34
4,66,66,97,1,34
5,66,66,98,1,34
6,66,66,98,1,34
7,66,66,98,1,34
8,65,65,98,1,34
9,66,66,98,1,34
10,66,66,98,1,34
11,66,66,98,1,34
12,66,66,98,1,34
13,66,66,98,1,34
14,66,66,98,1,34
15,66,66,98,1,34
16,66,66,98,1,34
17,66,66,99,1,34
18,65,65,98,1,34
19,66,66,98,1,34
20,64,64,98,2,34
21,63,63,97,4,34
22,62,62,96,6,34
23,62,62,95,7,34
24,61,61,93,8,34
25,60,60,92,10,34
26,61,61,91,11,34
27,61,61,90,11,34
28,61,61,89,12,34
29,62,62,88,12,34
30,64,64,88,12,34
31,65,65,88,12,34
32,66,66,88,12,34
33,66,66,88,12,34
34,66,66,88,12,34
35,65,65,88,11,34
36,65,65,88,11,34
37,65,65,87,11,34
38,65,65,87,11,34
39,64,64,87,11,34
40,53,53,84,16,34
41,28,28,74,42,34
42,0,0,58,80,34
43,29,29,49,87,34
44,78,78,52,89,34
45,87,87,57,94,34
46,81,81,61,97,34
47,72,72,62,97,34
48,66,66,62,97,34
49,64,64,62,97,34
50,63,63,62,97,34
51,62,62,62,97,34
52,62,62,62,97,34
53,62,62,62,97,34
54,61,61,62,97,34
55,61,61,62,97,34
56,61,61,62,97,34
57,60,60,61,97,34
58,60,60,61,97,34
59,60,60,60,97,34
60,59,59,59,97,34
61,58,58,57,97,34
62,58,58,55,97,33
63,57,57,53,97,33
64,56,56,51,97,32
65,54,54,48,97,32
66,52,52,45,97,30
67,50,50,41,97,30
68,48,48,37,97,30
69,46,46,33,98,30
70,44,44,30,99,29
71,43,43,34,94,29
72,43,43,45,71,29
73,43,43,48,65,27
74,45,45,40,62,27
75,48,48,31,54,27
76,51,51,23,46,27
77,55,55,19,42,26
78,58,58,17,41,26
79,60,60,16,40,24
80,61,61,16,39,24
81,63,63,16,40,24
82,63,63,16,40,24
83,64,64,17,40,23
84,64,64,17,41,23
85,64,64,18,42,23
86,64,64,19,43,22
87,64,64,20,43,22
88,63,63,21,44,21
89,63,63,22,45,21
90,63,63,23,45,20
91,63,63,24,46,19
92,62,62,25,46,19
93,62,62,26,47,18
94,62,62,28,47,17
95,62,62,30,47,17
96,62,62,32,48,16
97,62,62,35,47,15
98,62,62,39,46,15
99,63,63,43,45,13
100,63,63,47,42,13
101,63,63,52,38,12
102,63,63,57,34,12
103,64,64,62,28,11
104,64,64,67,22,10
105,64,64,70,16,10
106,64,64,74,11,9
107,64,64,76,7,8
108,64,64,77,5,8
109,64,64,78,4,6
110,64,64,78,4,6
111,64,64,79,4,6
112,63,63,79,4,5
113,64,64,79,4,4
114,64,64,78,4,3
115,64,64,78,4,3
116,64,64,78,4,2
117,64,64,78,4,1
118,64,64,78,4,1
119,64,64,78,4,0
120,64,64,79,4,1
121,64,64,79,4,3
122,64,64,79,4,4
123,64,64,80,3,5
124,64,64,80,3,6
125,64,64,81,3,8
126,64,64,81,2,10
127,64,64,81,2,11
128,63,63,81,2,12
129,62,62,81,2,13
130,62,62,81,3,15
131,63,63,81,3,16
132,61,61,80,4,18
133,62,62,80,4,19
134,62,62,79,4,21
135,62,62,79,5,22
136,61,61,78,5,23
137,62,62,78,5,24
138,64,64,78,5,26
139,65,65,78,5,27
140,68,68,79,7,29
141,65,65,79,7,30
142,76,76,82,15,30
143,60,60,81,16,33
144,71,71,83,18,34
145,61,61,82,18,36
146,72,72,84,20,37
147,66,66,85,20,38
148,66,66,86,20,40
149,46,46,81,28,41
150,25,25,72,51,41
151,17,17,60,71,41
152,63,63,60,71,42
153,99,99,69,82,42
154,86,86,74,86,42
155,69,69,75,86,42
156,62,62,75,86,43
157,59,59,74,86,43
158,60,60,73,86,43
159,62,62,74,86,43
160,53,53,72,87,43
161,65,65,72,87,44
162,54,54,70,88,44
163,60,60,70,88,44
164,69,69,71,88,44
165,61,61,71,88,44
166,57,57,70,88,45
167,63,63,71,88,45
168,55,55,69,88,45
169,62,62,68,88,45
170,53,53,64,89,45
171,45,45,59,90,46
172,73,73,59,90,46
173,50,50,57,90,46
174,43,43,50,91,46
175,42,42,45,93,47
176,62,62,43,92,47
177,45,45,37,93,47
178,36,36,30,95,47
179,52,52,32,94,47
180,40,40,35,89,47
181,40,40,41,79,47
182,40,40,36,81,46
183,42,42,22,68,46
184,43,43,11,61,46
185,50,50,7,58,45
186,56,56,5,58,45
187,56,56,4,57,44
188,56,56,3,57,44
189,58,58,2,56,44
190,50,50,1,56,43
191,64,64,1,56,43
192,66,66,4,58,43
193,58,58,4,58,42
194,63,63,2,56,42
195,57,57,1,55,41
196,59,59,2,56,41
197,53,53,0,55,41
198,69,69,3,57,40
199,70,70,5,59,40
200,70,70,9,62,40
201,72,72,15,64,39
202,51,51,10,61,39
203,68,68,14,63,39
204,59,59,18,62,38
205,69,69,25,62,38
206,62,62,25,62,37
207,65,65,29,61,37
208,59,59,35,57,37
209,54,54,36,57,36
210,70,70,43,55,37
211,64,64,49,51,38
212,66,66,55,47,39
213,75,75,63,46,40
214,69,69,70,41,41
215,67,67,74,39,42
216,64,64,76,39,42
217,71,71,79,39,43
218,56,56,79,39,44
219,57,57,79,39,45
220,74,74,85,38,46
221,69,69,86,38,47
222,66,66,86,38,48
223,56,56,86,39,48
224,65,65,86,39,49
225,72,72,89,39,49
226,62,62,90,39,51
227,65,65,93,36,52
228,69,69,93,36,53
229,56,56,90,37,54
230,56,56,86,38,54
231,69,69,86,37,55
232,58,58,87,35,55
233,63,63,86,35,57
234,63,63,87,34,58
235,67,67,87,34,59
236,69,69,89,34,60
237,58,58,87,35,61
238,64,64,88,35,61
239,45,45,86,39,61
240,74,74,87,40,63
241,62,62,86,40,65
242,62,62,85,40,66
243,62,62,82,38,67
244,62,62,80,38,68
245,61,61,79,38,70
246,61,61,78,38,71
247,62,62,76,37,72
248,61,61,77,36,73
249,61,61,78,35,75
250,63,63,75,33,76
251,64,64,74,32,77
252,64,64,74,32,78
253,64,64,76,31,79
254,64,64,76,31,81
255,64,64,74,30,82
256,64,64,74,30,83
257,64,64,74,30,84
258,63,63,72,29,86
259,64,64,74,28,87
260,59,59,75,27,88
261,41,41,68,35,89
262,13,13,57,64,90
