time_step,sensor_1,value,rolling_mean_30,rolling_std_30,stft_centroid_30
0,58,58,29,0,0
1,59,59,31,1,0
2,60,60,34,4,0
3,59,59,35,4,0
4,61,61,37,5,0
5,61,61,38,6,0
6,62,62,40,7,0
7,62,62,42,8,0
8,64,64,44,10,0
9,65,65,46,13,0
10,66,66,49,15,0
11,67,67,52,17,0
12,68,68,54,19,0
13,69,69,57,21,0
14,70,70,60,24,0
15,71,71,63,26,0
16,71,71,66,27,0
17,71,71,68,28,0
18,71,71,70,29,0
19,70,70,71,29,0
20,69,69,72,28,0
21,67,67,73,28,0
22,65,65,72,27,0
23,63,63,72,27,0
24,60,60,71,27,0
25,59,59,69,27,0
26,57,57,68,28,0
27,56,56,66,30,0
28,56,56,64,30,0
29,55,55,62,31,0
30,55,55,62,32,0
31,54,54,61,34,0
32,55,55,60,35,0
33,54,54,59,36,0
34,54,54,58,37,0
35,54,54,56,38,0
36,55,55,55,39,0
37,54,54,53,41,0
38,54,54,52,41,0
39,54,54,49,42,0
40,55,55,47,43,0
41,54,54,45,43,0
42,55,55,42,42,0
43,56,56,40,41,0
44,54,54,37,40,0
45,56,56,33,38,0
46,55,55,30,35,0
47,56,56,27,32,0
48,55,55,24,28,0
49,56,56,22,24,0
50,56,56,19,20,0
51,55,55,17,16,0
52,56,56,15,12,0
53,56,56,14,8,0
54,55,55,13,6,0
55,56,56,12,4,0
56,55,55,12,4,0
57,55,55,11,4,0
58,54,54,11,4,0
59,55,55,11,4,0
60,54,54,11,4,3
61,56,56,11,4,6
62,54,54,11,4,10
63,54,54,11,4,13
64,54,54,11,4,17
65,54,54,11,4,20
66,54,54,11,4,23
67,55,55,11,4,26
68,54,54,11,4,30
69,54,54,11,4,33
70,55,55,11,4,36
71,55,55,11,4,40
72,55,55,11,4,43
73,54,54,10,4,46
74,55,55,10,4,49
75,54,54,10,4,53
76,54,54,10,4,55
77,55,55,10,4,59
78,55,55,10,4,63
79,54,54,9,4,66
80,54,54,9,3,69
81,54,54,9,3,73
82,53,53,8,3,76
83,54,54,8,3,79
84,54,54,8,3,83
85,53,53,7,3,86
86,54,54,7,3,89
87,54,54,7,3,92
88,58,58,8,4,96
89,69,69,10,16,99
90,85,85,16,37,97
91,90,90,23,53,96
