time_step,sensor_1,sensor_1_mean,sensor_1_std,sensor_1_centroid
0,01,52,48,02
1,06,48,60,02
2,10,45,69,02
3,19,41,76,02
4,18,36,83,02
5,28,31,86,02
6,34,27,87,02
7,43,22,83,02
8,54,17,74,02
9,59,12,65,02
10,69,09,57,02
11,76,07,50,02
12,79,06,44,02
13,83,05,44,02
14,79,05,44,02
15,91,05,44,05
16,90,06,46,08
17,86,08,51,11
18,91,11,62,13
19,88,15,73,16
20,74,19,78,19
21,71,23,82,21
22,63,27,83,24
23,58,31,82,27
24,51,35,78,30
25,45,40,72,32
26,26,41,70,35
27,31,45,60,38
28,24,46,55,40
29,16,47,51,43
30,09,49,46,46
31,03,48,48,49
32,07,48,49,51
33,07,46,56,54
34,08,44,62,57
35,08,41,71,59
36,13,37,80,62
37,18,33,86,65
38,28,28,89,68
39,31,23,90,70
40,39,18,87,73
41,51,14,81,76
42,55,10,74,78
43,65,06,67,81
44,75,06,65,84
45,74,03,55,87
46,81,01,49,89
47,84,01,47,92
48,90,01,47,95
49,84,00,44,97
50,91,03,55,99
51,81,05,59,98
52,89,09,72,97
53,78,13,78,95
54,72,16,83,94
55,66,20,85,93
56,56,25,83,92
57,55,29,81,90
58,49,34,76,89
59,35,37,70,88
60,33,42,59,87
61,27,46,46,85
62,10,46,45,84
63,11,47,42,83
64,14,48,39,82
65,38,53,24,80
66,63,62,11,79
67,85,74,06,78
68,90,84,06,77
69,84,94,04,76
70,69,99,00,74
71,52,99,00,73
72,29,94,09,72
73,13,85,27,71
74,08,74,44,69
75,19,64,53,68
76,31,55,51,67
77,66,52,45,66
78,74,50,39,64
79,94,51,44,63
80,82,50,39,62
81,78,49,38,61
82,50,43,27,59
83,29,34,24,58
84,10,23,32,57
85,08,13,41,56
86,16,06,46,54
87,34,02,46,53
88,59,04,48,52
89,76,11,54,51
90,77,19,60,49
91,86,29,68,48
92,92,43,69,47
93,90,57,67,46
94,91,71,64,44
95,89,80,69,43
96,80,83,72,42
97,85,83,72,40
98,79,81,68,39
99,69,78,64,38
100,61,77,63,37
101,55,77,63,35
102,50,81,57,34
103,38,85,45,33
104,24,88,34,31
105,28,90,29,30
106,18,87,36,29
107,16,79,50,28
108,11,67,64,26
109,03,51,71,25
110,09,39,77,24
111,06,26,85,22
112,14,20,92,21
113,11,16,99,20
114,21,18,95,19
115,16,20,91,17
116,39,24,84,16
117,41,25,83,15
118,44,22,83,13
119,56,19,77,12
120,63,17,73,11
121,77,15,68,10
122,74,12,58,09
123,77,10,51,09
124,83,08,46,09
125,93,09,49,09
126,88,11,54,09
127,87,11,55,09
128,87,12,59,09
129,89,16,69,09
130,82,19,77,09
131,77,23,82,09
132,72,27,86,09
133,62,31,87,09
