time_step,sensor_1,sensor_1_mean,sensor_1_std,sensor_1_centroid
0,19,00,24,00
1,21,01,32,00
2,22,01,40,00
3,24,02,47,00
4,25,03,54,00
5,25,04,60,00
6,26,05,65,00
7,26,06,69,00
8,26,07,72,00
9,26,08,73,00
10,26,10,73,00
11,25,11,72,00
12,25,12,69,00
13,24,13,65,00
14,23,14,60,00
15,21,15,54,00
16,20,16,47,00
17,18,17,40,01
18,17,17,32,02
19,15,18,24,04
20,13,18,18,05
21,11,19,12,07
22,10,19,08,08
23,08,19,07,10
24,07,19,08,11
25,05,19,11,13
26,04,18,16,14
27,03,18,22,16
28,02,18,28,17
29,01,17,34,19
30,00,16,39,20
31,00,15,44,22
32,00,15,47,23
33,00,14,50,25
34,00,13,51,26
35,01,12,51,28
36,02,11,50,29
37,03,10,47,31
38,04,09,44,32
39,05,09,39,34
40,07,08,34,35
41,09,07,28,37
42,10,07,22,38
43,12,06,16,40
44,14,06,11,41
45,16,06,08,43
46,18,06,07,44
47,20,06,08,46
48,22,06,12,47
49,24,06,18,49
50,26,07,24,50
51,27,07,32,52
52,28,08,40,53
53,30,09,47,55
54,31,10,54,56
55,32,11,60,57
56,32,12,65,59
57,32,13,69,60
58,33,14,72,61
59,32,15,73,62
60,32,16,73,64
61,32,18,72,65
62,31,19,69,66
63,30,20,65,67
64,29,21,60,69
65,27,22,54,70
66,26,23,47,71
67,24,23,40,72
68,23,24,32,74
69,21,25,24,75
70,19,25,18,76
71,18,26,12,77
72,16,26,08,79
73,14,26,07,80
74,13,26,08,81
75,11,26,11,82
76,10,25,16,84
77,09,25,22,85
78,08,24,28,86
79,07,24,34,87
80,07,23,39,89
81,06,22,44,90
82,06,21,47,91
83,06,21,50,93
84,07,20,51,94
85,07,19,51,95
86,08,18,50,96
87,09,17,47,98
88,10,16,44,99
89,12,15,39,99
90,13,15,34,98
91,15,14,28,96
92,17,14,22,95
93,19,13,16,93
94,20,13,11,92
95,22,13,08,90
96,24,13,07,89
97,26,13,08,88
98,28,13,12,86
99,30,13,18,85
100,32,14,24,83
101,33,14,32,82
102,35,15,40,80
103,36,16,47,79
104,37,17,54,78
105,38,18,60,76
106,38,19,65,75
107,39,20,69,73
108,39,21,72,72
109,39,22,73,70
110,38,23,73,69
111,38,24,72,67
112,37,26,69,66
113,36,27,65,65
114,36,28,60,63
115,35,29,54,62
116,33,30,48,60
117,32,31,40,59
118,31,31,33,57
119,29,32,25,56
120,28,32,17,55
121,26,33,10,53
122,25,33,05,52
123,24,33,01,50
124,22,33,00,49
125,21,33,01,47
126,20,33,03,46
127,19,33,07,45
128,19,33,12,44
129,18,32,16,42
130,18,32,20,41
131,18,31,24,40
132,18,31,26,39
133,19,30,28,37
134,19,29,28,36
135,20,29,28,35
136,21,28,26,33
137,22,27,24,32
138,24,27,20,31
139,26,26,16,30
140,27,26,12,28
141,29,26,08,27
142,31,25,05,26
143,34,25,04,24
144,36,25,04,23
145,38,25,06,22
146,40,26,11,21
147,43,26,18,19
148,45,27,26,18
149,47,27,34,17
150,49,28,44,15
151,51,29,53,14
152,52,30,62,13
153,54,31,71,12
154,55,32,78,10
155,56,34,85,09
156,57,35,90,08
157,58,36,95,06
158,58,38,98,05
159,58,39,99,04
160,58,41,99,03
161,58,42,98,02
162,57,44,95,02
163,57,45,90,03
164,56,47,85,03
165,55,48,78,03
166,54,49,71,03
167,52,50,62,03
168,51,51,53,03
169,50,52,44,04
170,48,53,34,04
171,47,53,26,04
172,45,54,18,04
173,44,54,11,04
174,43,55,06,04
175,42,55,04,05
176,41,55,04,05
177,40,55,05,05
178,39,54,08,05
179,39,54,12,05
180,38,54,16,05
181,38,53,20,06
182,38,53,23,06
183,39,52,25,06
184,40,52,26,06
185,40,51,26,06
186,41,50,25,06
187,43,50,23,07
188,44,49,20,07
189,46,49,16,07
190,48,49,12,07
191,50,48,08,07
192,52,48,05,07
193,54,48,04,08
194,56,48,04,08
195,58,48,06,08
196,61,48,11,08
197,63,49,18,09
198,65,49,26,10
199,67,50,34,11
200,69,51,44,12
201,71,52,53,13
202,73,53,62,15
203,74,54,71,16
204,75,55,78,17
205,77,56,85,18
206,77,58,90,19
207,78,59,95,20
208,78,60,98,21
209,79,62,99,22
210,79,63,99,23
211,78,65,98,25
212,78,66,95,26
213,77,68,90,27
214,76,69,85,28
215,75,70,78,29
216,74,72,71,30
217,73,73,62,31
218,72,74,53,32
219,70,75,44,33
220,69,75,34,35
221,67,76,26,36
222,66,77,18,37
223,64,77,11,38
224,63,77,06,39
225,62,77,04,40
226,61,77,04,41
227,60,77,05,42
228,59,77,08,44
229,59,77,12,45
230,59,76,16,46
231,59,76,20,47
232,59,75,23,48
233,59,75,25,49
234,60,74,26,50
235,61,74,26,51
236,62,73,25,52
237,63,73,23,53
238,65,72,20,54
239,66,72,16,55
240,68,71,12,56
241,70,71,08,57
242,72,71,05,58
243,74,71,04,59
244,77,71,04,60
245,79,71,06,62
246,81,71,11,63
247,83,71,18,64
248,85,72,26,65
249,88,73,34,66
250,90,73,44,67
251,91,74,53,68
252,93,75,62,69
253,95,76,71,70
254,96,78,78,71
255,97,79,85,72
256,98,80,90,73
257,98,82,95,74
258,99,83,98,75
259,99,85,99,76
260,99,86,99,77
261,99,88,98,78
262,98,89,95,79
263,97,90,90,80
264,96,92,85,81
265,95,93,78,82
266,93,94,70,83
267,92,95,61,84
268,90,96,52,85
269,88,97,43,85
270,87,98,34,85
271,85,98,26,85
272,83,99,19,85
273,82,99,14,85
274,80,99,12,85
275,79,99,12,85
276,77,99,14,85
277,76,99,19,85
278,75,98,24,85
279,74,98,29,85
280,74,97,34,85
281,74,96,39,85
282,73,96,43,85
283,74,95,46,85
284,74,94,48,85
285,74,93,49,85
286,75,92,48,84
287,76,92,46,84
288,77,91,43,84
289,79,90,39,84
290,80,89,34,84
291,82,89,28,84
292,84,88,22,84
293,86,88,16,84
294,88,88,11,84
295,90,87,08,84
296,92,87,07,84
297,94,87,08,84
298,95,88,12,84
299,97,88,18,84
