time_step,sensor_1,sensor_1_mean,sensor_1_std,sensor_1_centroid
0,67,56,55,14
1,75,55,48,15
2,80,53,41,17
3,84,52,35,19
4,81,52,33,22
5,83,52,32,24
6,86,53,38,26
7,93,56,52,29
8,89,59,64,31
9,82,62,73,34
10,76,65,80,36
11,62,68,81,38
12,59,71,81,41
13,52,73,79,43
14,49,77,73,45
15,41,79,69,48
16,28,81,63,50
17,28,83,53,53
18,17,84,49,55
19,17,86,40,57
20,06,86,40,60
21,04,85,43,62
22,08,85,44,64
23,02,83,54,67
24,11,82,60,69
25,10,79,70,71
26,18,77,76,74
27,18,73,83,76
28,38,71,83,79
29,32,67,84,81
30,42,64,81,83
31,54,61,75,86
32,54,58,66,88
33,61,56,57,90
34,71,54,52,93
35,75,53,47,95
36,88,54,49,98
37,85,53,43,99
38,85,52,40,97
39,79,52,39,94
40,94,54,51,92
41,87,57,62,90
42,77,59,69,88
43,81,63,78,85
44,73,66,83,83
45,66,69,86,81
46,55,72,83,79
47,46,74,81,76
48,41,77,74,74
49,37,80,67,72
50,27,82,56,70
51,19,84,47,67
52,24,86,39,65
53,09,87,33,63
54,14,87,31,61
55,09,87,33,58
56,02,85,43,56
57,10,84,47,54
58,16,82,55,52
59,04,78,69,49
60,11,75,79,47
61,28,71,81,45
62,31,68,83,43
63,37,65,82,40
64,50,63,78,38
65,67,62,75,36
66,81,61,71,33
67,87,61,72,31
68,81,61,70,29
69,65,59,64,27
70,36,52,45,24
71,19,44,32,22
72,05,35,30,20
73,11,26,19,18
74,12,19,11,18
75,05,11,07,18
76,19,07,03,18
77,18,03,01,18
78,22,01,01,18
79,30,00,00,18
80,43,02,02,18
81,47,05,04,18
82,52,09,08,18
83,57,15,09,18
84,64,21,14,18
85,72,29,20,18
86,76,38,22,18
87,78,46,27,18
88,89,55,40,18
89,86,65,40,18
90,88,75,43,18
91,88,82,50,18
92,91,89,59,18
93,79,95,62,17
94,82,98,67,17
95,72,99,68,17
96,54,96,63,17
97,56,92,55,17
98,48,88,49,17
99,41,85,49,17
100,39,85,48,17
101,22,86,46,17
102,20,88,37,17
103,12,88,36,17
104,09,87,38,17
105,05,87,38,17
106,13,87,42,17
107,12,86,45,17
108,07,84,54,17
109,11,82,62,17
110,20,79,68,17
111,19,75,75,17
112,29,73,78,17
113,35,70,78,17
114,41,67,76,18
115,50,64,71,18
116,64,63,67,18
117,65,61,62,18
118,72,59,52,18
119,72,57,45,18
120,74,55,37,19
121,86,55,35,19
122,83,54,30,19
123,88,55,36,19
124,90,56,41,19
125,83,58,47,19
126,84,61,58,19
127,71,63,62,20
128,72,66,67,20
129,65,69,69,20
130,58,72,70,20
131,54,76,65,20
132,37,78,60,20
133,40,81,50,20
134,26,83,40,21
135,21,85,31,21
136,18,86,28,21
137,16,86,26,21
138,06,86,26,21
139,09,86,28,21
140,06,84,37,22
141,00,82,49,22
142,14,80,56,22
143,10,77,66,22
144,15,74,74,22
145,20,70,79,22
146,39,67,77,22
147,41,64,75,21
148,44,61,70,21
149,55,59,65,20
150,56,56,60,20
151,72,55,52,20
