time_step,sensor_1,sensor_1_mean,sensor_1_std,sensor_1_centroid
0,12,61,36,59
1,10,61,33,61
2,11,61,34,64
3,10,60,40,66
4,10,58,49,68
5,09,55,61,71
6,19,53,68,73
7,25,51,72,76
8,28,48,75,78
9,38,45,74,80
10,40,42,71,83
11,51,40,66,85
12,57,38,60,88
13,67,35,50,90
14,77,34,41,92
15,77,33,36,95
16,85,32,33,97
17,87,32,30,99
18,84,32,29,98
19,86,32,33,98
20,91,34,40,97
21,91,36,51,96
22,87,38,62,96
23,82,41,70,95
24,74,44,75,94
25,67,47,77,94
26,55,50,74,93
27,51,52,71,92
28,51,55,64,92
29,32,57,58,91
30,31,59,50,91
31,19,60,44,90
32,17,60,40,89
33,16,61,36,89
34,05,60,40,88
35,06,60,42,87
36,04,58,52,87
37,05,56,64,86
38,09,54,73,85
39,14,52,82,85
40,20,49,87,84
41,28,47,91,83
42,32,44,92,83
43,39,41,90,82
44,52,38,84,81
45,78,39,84,81
46,84,38,84,80
47,99,40,92,79
48,77,39,89,79
49,65,37,80,78
50,37,31,65,78
51,25,24,50,77
52,09,15,41,76
53,13,08,31,75
54,23,02,21,74
55,49,00,14,72
56,55,00,14,71
57,64,02,19,69
58,71,04,28,67
59,77,09,40,66
60,84,14,57,64
61,83,21,67,63
62,95,30,82,61
63,92,38,91,59
64,94,48,93,58
65,89,57,89,56
66,88,66,80,55
67,85,75,67,53
68,83,83,52,52
69,68,89,35,50
70,64,93,20,48
71,59,97,09,47
72,50,99,02,45
73,43,99,00,44
74,31,97,08,42
75,34,92,14,41
76,14,84,29,39
77,15,75,32,37
78,15,69,42,36
79,11,63,57,34
80,06,59,72,33
81,00,57,86,31
82,14,57,83,29
83,20,58,79,28
84,08,56,87,26
85,24,54,93,25
86,27,50,97,23
87,27,46,99,22
88,47,44,95,20
89,48,41,89,19
90,59,38,80,19
91,66,36,73,20
92,75,34,62,20
93,82,33,55,20
94,90,32,53,21
95,92,33,55,21
96,92,33,58,21
97,86,33,59,21
98,91,34,64,22
99,92,37,76,22
100,85,39,85,22
101,80,41,92,22
102,75,44,97,23
103,68,47,99,23
104,60,50,97,23
