time_step,sensor_1,sensor_1_mean,sensor_1_std,sensor_1_centroid
0,02,90,86,00
1,06,86,91,00
2,11,81,94,00
3,18,76,97,01
4,26,71,99,01
5,34,65,99,01
6,43,60,97,01
7,53,55,94,01
8,62,50,91,01
9,71,46,86,01
10,79,43,82,01
11,86,41,79,01
12,91,39,76,01
13,96,39,76,01
14,98,40,77,01
15,99,41,80,01
16,98,44,83,01
17,96,48,88,01
18,91,52,92,02
19,86,57,96,02
20,79,62,98,02
21,71,67,99,02
22,62,73,98,02
23,53,78,96,02
24,43,83,93,03
25,34,87,89,03
26,26,91,85,03
27,18,94,81,03
28,11,96,78,03
29,06,97,76,03
30,02,97,76,04
31,00,96,78,04
32,00,94,81,04
33,02,91,85,04
34,05,87,89,04
35,09,83,93,04
36,16,78,96,05
37,23,73,98,05
38,31,67,99,05
39,40,62,98,05
40,50,57,96,05
41,59,52,92,05
42,68,48,88,05
43,76,44,83,06
44,83,41,80,06
45,90,40,77,06
46,94,39,76,06
47,97,39,76,06
48,99,41,79,06
49,99,43,82,06
50,97,46,86,07
51,93,50,91,07
52,88,55,94,07
53,81,60,97,07
54,73,65,99,07
55,65,71,99,07
56,56,76,97,07
57,46,81,94,07
58,37,86,91,07
59,28,90,86,07
60,20,93,82,07
61,13,96,79,07
62,08,97,76,08
63,03,97,76,08
64,01,97,77,08
65,00,95,80,08
66,01,92,83,08
67,03,89,88,08
68,08,85,92,08
69,13,80,96,08
70,20,75,98,08
71,28,69,99,08
72,37,64,98,08
73,46,58,96,09
74,56,53,93,09
75,65,49,89,09
76,73,45,85,09
77,81,42,81,09
78,88,40,78,09
79,93,39,76,09
80,97,39,76,09
81,99,40,78,09
82,99,42,81,09
83,97,45,85,09
84,94,49,89,09
85,90,53,93,09
86,83,58,96,09
87,76,64,98,09
88,68,69,99,09
89,59,75,98,09
90,50,80,96,09
91,40,85,92,09
92,31,89,88,08
93,23,92,83,08
94,16,95,80,08
95,09,97,77,08
96,05,97,76,08
97,02,97,76,08
98,00,96,79,08
99,00,93,82,08
100,02,90,86,07
101,06,86,91,07
102,11,81,94,07
103,18,76,97,07
104,26,71,99,07
105,34,65,99,07
106,43,60,97,07
107,53,55,94,07
108,62,50,91,06
109,71,46,86,06
110,79,43,82,06
111,86,41,79,06
112,91,39,76,06
113,96,39,76,06
114,98,40,77,06
115,99,41,80,06
116,98,44,83,06
117,96,48,88,05
118,91,52,92,05
119,86,57,96,05
120,79,62,98,05
121,71,67,99,05
122,62,73,98,05
123,53,78,96,05
124,43,83,93,04
125,34,87,89,04
126,26,91,85,04
127,18,94,81,04
128,11,96,78,04
129,06,97,76,04
130,02,97,76,04
131,00,96,78,03
132,00,94,81,03
133,02,91,85,03
134,05,87,89,03
135,09,83,93,03
136,16,78,96,03
137,23,73,98,03
138,31,67,99,02
139,40,62,98,02
140,50,57,96,02
141,59,52,92,02
142,68,48,88,02
143,76,44,83,02
144,83,41,80,02
145,90,40,77,01
146,94,39,76,01
147,97,39,76,01
148,99,41,79,01
149,99,43,82,01
150,97,46,86,01
151,93,50,91,01
152,88,55,94,00
153,81,60,97,00
154,73,65,99,00
155,65,71,99,00
156,56,76,97,00
157,46,81,94,00
158,37,86,91,00
159,28,90,86,00
160,20,93,82,00
161,13,96,79,00
162,08,97,76,00
163,03,97,76,00
164,01,97,77,00
165,00,95,80,00
166,01,92,83,00
167,03,89,88,00
168,08,85,92,00
169,13,80,96,00
170,20,75,98,00
171,28,69,99,00
172,37,64,98,00
173,46,58,96,00
174,56,53,93,00
175,65,49,89,00
176,73,45,85,00
177,81,42,81,00
178,88,40,78,00
179,93,39,76,00
180,97,39,76,00
181,99,40,78,00
182,99,42,81,00
183,97,45,85,01
184,94,49,89,01
185,90,53,93,01
186,83,58,96,01
187,76,64,98,01
188,68,69,99,01
189,59,75,98,01
190,50,80,96,01
191,40,85,92,01
192,31,89,88,01
193,23,92,83,01
194,16,95,80,01
195,09,97,77,01
196,05,97,76,01
197,02,97,76,02
198,00,96,79,02
199,00,93,82,02
200,02,90,86,02
201,06,86,91,02
202,11,81,94,02
203,18,76,97,03
204,26,71,99,03
205,34,65,99,03
206,43,60,97,03
207,53,55,94,03
208,62,50,91,03
209,71,46,86,03
210,79,43,82,04
211,86,41,79,04
212,91,39,76,04
213,96,39,76,04
214,98,40,77,04
215,99,41,80,04
216,98,44,83,05
217,96,48,88,05
218,91,52,92,05
219,86,57,96,05
220,79,62,98,05
221,71,67,99,05
222,62,73,98,06
223,53,78,96,06
224,43,83,93,06
225,34,87,89,06
226,26,91,85,06
227,18,94,81,06
228,11,96,78,06
229,06,97,76,07
230,02,97,76,07
231,00,96,78,07
232,00,94,81,07
233,02,91,85,07
234,05,87,89,07
235,09,83,93,07
236,16,78,96,07
237,23,73,98,07
238,31,67,99,07
239,40,62,98,07
240,50,57,96,07
241,59,52,92,08
242,68,48,88,08
243,76,44,83,08
244,83,41,80,08
245,90,40,77,08
246,94,39,76,08
247,97,39,76,08
248,99,41,79,08
249,99,43,82,08
250,97,46,86,08
251,93,50,91,08
252,88,55,94,08
253,81,60,97,09
254,73,65,99,09
255,65,71,99,09
256,56,76,97,09
257,46,81,94,09
258,37,86,91,09
259,28,90,86,09
260,20,93,82,09
261,13,96,79,09
262,08,97,76,09
263,03,97,76,09
264,01,97,77,12
265,00,95,80,14
266,01,92,83,17
267,03,89,88,19
268,08,85,92,22
269,13,80,96,24
270,20,75,98,27
271,28,69,99,29
272,37,64,98,32
273,46,58,96,34
274,56,53,93,37
275,65,49,89,39
276,73,45,85,42
277,81,42,81,44
278,88,40,78,47
279,41,30,69,49
280,44,21,59,52
281,26,09,51,54
282,74,06,47,57
283,61,02,42,59
284,62,00,40,62
285,63,00,39,64
286,72,03,42,67
287,75,08,47,69
288,24,06,47,72
289,88,17,55,74
290,64,24,56,77
291,61,33,54,79
292,66,43,51,82
293,72,56,48,84
294,53,65,40,87
295,62,76,31,89
296,31,82,23,92
297,25,86,16,94
298,39,91,08,97
299,57,99,00,99
