time_step,sensor_1,sensor_1_mean,sensor_1_std,sensor_1_centroid
0,10,65,58,03
1,11,66,56,03
2,06,65,56,03
3,08,63,62,03
4,09,59,69,04
5,07,55,77,04
6,17,51,82,04
7,24,47,86,04
8,27,42,89,05
9,31,36,90,05
10,37,28,86,05
11,53,23,82,05
12,62,20,77,06
13,71,16,70,06
14,75,14,66,06
15,82,11,60,06
16,90,11,59,06
17,87,10,58,06
18,88,08,52,07
19,97,10,56,07
20,96,12,63,07
21,86,14,66,07
22,80,17,70,07
23,82,22,76,07
24,77,28,81,07
25,68,34,82,07
26,66,40,82,07
27,52,47,77,07
28,47,52,72,07
29,39,58,64,07
30,24,60,58,07
31,23,63,53,07
32,14,64,49,07
33,04,64,52,07
34,09,64,52,07
35,01,62,55,07
36,03,60,62,07
37,05,56,70,07
38,03,51,80,07
39,15,48,85,07
40,14,43,91,07
41,31,39,92,07
42,36,33,93,07
43,44,28,90,07
44,52,24,86,07
45,60,19,81,07
46,62,14,72,07
47,74,11,67,07
48,78,09,62,08
49,85,06,56,08
50,92,06,54,08
51,94,07,58,08
52,95,10,65,08
53,89,12,68,08
54,89,14,73,08
55,80,16,77,08
56,85,20,82,08
57,79,26,88,08
58,76,31,92,08
59,57,35,91,08
60,57,41,88,07
61,43,45,85,07
62,36,49,79,07
63,30,55,69,07
64,28,58,62,07
65,14,61,56,07
66,13,63,51,07
67,06,63,50,07
68,03,63,49,07
69,04,61,55,07
70,07,60,58,07
71,09,55,66,07
72,14,51,73,07
73,17,46,79,07
74,22,40,83,07
75,22,32,86,07
76,37,27,86,07
77,44,21,82,07
78,55,17,77,07
79,60,12,70,07
80,70,08,62,07
81,73,04,52,07
82,77,00,44,07
83,89,00,44,07
84,93,01,46,07
85,93,03,52,07
86,95,05,57,07
87,97,09,66,07
88,87,11,70,07
89,84,16,77,07
90,79,21,82,07
91,64,25,84,07
92,59,29,84,07
93,58,35,82,07
94,49,39,80,07
95,43,44,73,07
96,32,48,68,07
97,27,52,60,07
98,22,56,51,07
99,15,58,46,07
100,12,59,43,07
101,07,59,45,07
102,05,57,49,07
103,06,55,54,07
104,03,51,62,07
105,08,48,68,07
106,14,44,74,07
107,18,39,79,07
108,28,34,82,07
109,35,29,82,07
110,45,24,79,07
111,46,18,76,07
112,64,16,73,06
113,64,11,64,06
114,69,06,54,06
115,80,04,48,06
116,86,02,44,06
117,92,01,41,06
118,91,02,43,06
119,89,03,46,06
120,86,04,48,06
121,91,10,58,06
122,87,15,67,06
123,81,20,73,06
124,75,25,77,06
125,73,31,80,06
126,60,36,79,06
127,49,41,77,06
128,43,45,73,06
129,35,49,67,06
130,24,51,62,05
131,19,54,57,05
132,13,55,54,05
133,12,56,51,05
134,13,58,45,05
135,04,58,47,05
136,04,56,53,05
137,06,53,58,04
138,06,49,66,04
139,16,45,71,04
140,17,40,77,04
141,22,35,81,04
142,37,29,80,04
143,45,26,79,04
144,50,22,77,04
145,60,18,72,03
146,60,13,64,03
147,76,09,57,03
148,79,07,51,03
149,86,06,50,03
150,86,06,50,03
151,95,07,52,03
152,99,10,58,02
153,95,12,65,02
154,89,15,71,02
155,84,17,74,02
156,88,23,82,02
157,78,28,87,02
158,71,34,90,02
159,61,39,89,02
160,57,46,86,01
161,48,51,80,01
162,38,56,73,01
163,35,61,66,01
164,23,63,62,01
165,20,66,55,01
166,00,65,57,01
167,11,66,55,01
168,04,65,56,01
169,01,62,64,01
170,00,59,72,01
171,02,55,80,01
172,09,50,89,01
173,16,44,95,01
174,22,39,99,01
175,35,34,99,01
176,38,30,99,01
177,47,24,95,01
178,49,18,90,01
179,65,14,84,01
180,68,10,78,01
181,80,07,71,01
182,82,04,62,01
183,86,02,57,00
184,92,03,59,00
185,93,04,63,00
186,87,04,63,00
187,89,06,68,00
188,94,11,77,00
189,84,16,83,00
190,80,20,88,00
191,76,25,93,00
192,69,31,94,00
193,61,37,94,00
194,48,42,90,00
195,39,45,86,00
196,36,52,74,01
197,24,55,69,01
198,22,59,61,02
199,09,60,57,03
200,03,61,55,04
201,07,62,52,05
202,07,61,53,05
203,09,60,57,06
204,05,57,64,07
205,07,51,73,08
206,13,46,80,09
207,23,41,84,10
208,24,37,87,10
209,36,31,87,11
210,43,26,85,12
211,57,22,80,13
212,62,18,75,14
213,66,14,68,14
214,79,11,63,15
215,77,08,56,16
216,85,08,54,17
217,93,08,56,18
218,92,08,55,19
219,91,09,59,19
220,93,12,65,20
221,92,15,72,21
222,83,18,76,22
223,82,22,82,23
224,68,26,84,23
225,69,32,86,24
226,55,36,85,25
227,51,41,82,26
228,49,47,77,27
229,36,52,69,27
230,36,58,57,28
231,86,74,50,29
232,48,82,36,31
233,55,91,22,33
234,36,97,06,35
235,17,99,00,37
236,03,97,07,39
237,06,94,17,41
238,05,90,28,43
239,13,85,37,44
240,16,80,46,46
241,29,74,50,48
242,28,68,54,50
243,46,64,54,52
244,45,57,51,54
245,58,53,47,56
246,60,48,41,58
247,75,45,35,60
248,85,44,32,62
249,84,42,28,64
250,88,41,26,66
251,96,42,28,68
252,99,45,36,70
253,93,47,40,72
254,90,51,47,74
255,89,55,53,76
256,84,61,58,78
257,82,67,63,80
258,76,72,65,81
259,64,78,63,83
260,57,82,61,85
261,42,73,57,87
262,37,71,59,89
263,30,66,62,91
264,25,64,65,93
265,13,64,66,95
266,10,65,63,97
267,05,65,63,99
268,06,65,63,97
269,08,64,65,94
270,04,62,71,91
271,04,57,80,89
272,13,54,85,86
273,20,49,90,83
274,23,44,94,81
275,34,39,95,78
276,40,35,95,75
277,49,30,91,73
278,56,24,85,70
279,61,20,78,67
280,77,18,74,65
281,80,15,67,62
282,86,12,61,59
283,92,12,60,57
284,92,12,61,54
285,91,13,63,51
286,91,14,66,49
287,93,17,71,46
288,89,19,76,43
289,82,23,81,41
290,76,26,85,38
291,69,32,87,35
292,68,38,88,33
293,49,42,86,30
294,49,46,83,27
295,38,51,76,25
296,32,56,68,22
297,26,60,60,19
298,12,61,57,17
299,16,63,53,14
