time_step,sensor_1,sensor_1_mean,sensor_1_std,sensor_1_centroid
0,10,98,58,02
1,02,95,65,02
2,11,96,64,02
3,09,94,68,02
4,06,88,78,02
5,13,83,84,01
6,19,78,90,01
7,24,71,93,01
8,46,68,93,01
9,38,62,91,01
10,47,54,84,01
11,56,49,78,01
12,67,45,71,01
13,75,42,64,01
14,86,40,61,00
15,86,40,60,00
16,82,38,56,01
17,89,37,54,01
18,87,38,55,01
19,91,40,59,01
20,91,44,68,02
21,84,47,73,02
22,77,51,78,02
23,78,57,83,03
24,71,64,85,03
25,64,70,85,03
26,47,76,80,03
27,43,80,77,04
28,36,85,70,04
29,27,88,64,04
30,12,89,63,04
31,15,91,57,05
32,13,92,56,05
33,07,91,57,05
34,07,92,57,06
35,06,90,60,06
36,04,87,66,06
37,08,84,73,06
38,12,77,81,07
39,16,72,86,07
40,21,67,90,07
41,30,62,91,07
42,40,56,89,08
43,50,51,85,08
44,55,44,77,08
45,62,39,69,09
46,72,37,66,09
47,80,36,62,09
48,86,36,62,09
49,90,36,62,10
50,90,35,61,10
51,91,37,65,10
52,81,38,67,10
53,86,40,70,10
54,86,43,76,10
55,83,47,81,09
56,78,53,87,09
57,72,59,90,09
58,50,62,89,09
59,55,67,87,09
60,49,75,80,09
61,35,79,75,09
62,28,82,70,08
63,26,86,62,08
64,10,87,61,08
65,10,88,59,08
66,08,88,57,08
67,06,88,58,08
68,09,87,60,07
69,01,84,67,07
70,15,83,69,07
71,15,80,74,07
72,19,75,79,07
73,18,69,84,07
74,33,64,85,07
75,42,60,84,06
76,44,54,81,06
77,51,48,75,06
78,57,42,66,06
79,66,37,57,06
80,74,34,50,06
81,76,31,43,05
82,91,33,48,05
83,91,34,50,05
84,89,34,52,05
85,90,36,55,05
86,88,38,59,05
87,83,40,64,05
88,82,47,71,05
89,80,52,77,04
90,72,57,80,04
91,65,63,81,04
92,60,69,80,04
93,54,75,77,04
94,41,81,69,04
95,31,86,62,04
96,22,89,55,04
97,15,91,51,04
98,14,92,48,04
99,10,94,43,04
100,02,91,50,04
101,06,89,54,04
102,12,88,57,04
103,13,87,60,04
104,11,82,67,04
105,17,77,73,04
106,21,72,77,04
107,21,66,81,04
108,39,62,81,04
109,45,58,79,04
110,55,54,75,04
111,61,51,72,04
112,67,46,63,04
113,75,43,56,04
114,77,40,50,04
115,87,39,49,04
116,91,40,51,04
117,87,41,52,04
118,93,43,58,04
119,90,45,62,04
120,91,49,69,04
121,89,54,77,04
122,79,58,82,04
123,71,61,84,04
124,64,66,86,04
125,52,70,84,03
126,44,75,80,03
127,39,80,74,03
128,36,84,68,03
129,22,87,63,03
130,18,90,56,03
131,20,93,49,03
132,08,92,51,03
133,09,91,53,03
134,05,90,56,03
135,02,87,63,02
136,11,85,67,02
137,11,83,71,02
138,12,77,79,02
139,25,73,82,02
140,29,68,84,02
141,36,63,84,02
142,40,57,82,02
143,50,52,78,02
144,60,49,74,01
145,68,45,67,01
146,71,41,59,01
147,82,40,57,01
148,85,38,53,01
149,87,37,52,01
150,88,37,50,01
151,87,36,49,01
152,93,39,56,01
153,94,44,66,01
154,89,49,74,00
155,85,56,82,00
156,73,62,85,00
157,70,68,87,00
158,57,73,87,00
159,54,79,83,02
160,39,84,78,04
161,35,87,74,07
162,32,92,65,10
163,18,94,61,13
164,24,97,53,16
165,10,99,49,18
166,08,99,50,21
167,02,97,55,24
168,07,96,57,27
169,03,91,67,29
170,08,87,75,32
171,17,83,80,35
172,10,77,88,38
173,26,72,91,41
174,27,65,93,43
175,37,59,91,46
176,48,54,88,49
177,59,49,82,52
178,63,44,76,54
179,63,39,68,57
180,70,36,61,60
181,90,36,62,63
182,89,35,60,66
183,88,34,57,68
184,87,34,56,71
185,94,36,60,74
186,48,31,56,77
187,32,23,52,80
188,65,24,53,82
189,34,20,53,85
190,53,23,54,88
191,75,31,59,91
192,40,33,59,93
193,56,41,56,96
194,36,43,54,99
195,33,48,47,98
196,23,51,42,95
197,19,54,35,93
198,17,56,31,90
199,11,58,27,88
200,09,58,26,85
201,13,57,28,82
202,06,57,30,80
203,09,53,36,77
204,07,49,43,75
205,21,46,46,72
206,19,40,50,69
207,26,33,50,67
208,30,26,49,64
209,41,22,46,62
210,48,17,41,59
211,56,10,28,56
212,67,06,17,54
213,72,03,08,51
214,75,00,01,49
215,93,00,00,46
216,92,09,19,44
217,90,21,34,41
218,87,25,43,38
219,99,39,61,36
220,86,46,70,33
221,92,49,77,31
222,78,57,82,28
223,69,60,84,25
224,63,65,85,23
225,62,71,84,20
226,48,77,80,18
227,47,83,75,15
228,41,87,69,12
229,31,91,62,10
230,16,93,59,07
231,13,93,59,07
232,06,93,59,07
233,08,93,60,07
234,01,92,63,07
235,06,89,69,07
236,00,85,78,07
237,04,80,86,07
238,17,77,90,07
239,20,73,94,07
240,19,67,98,07
241,33,62,99,07
242,39,56,97,07
243,47,51,94,07
244,57,48,90,07
245,54,39,79,07
246,68,35,70,07
247,84,33,67,07
248,82,32,65,07
249,88,30,58,07
250,93,32,62,07
251,95,32,64,07
252,93,35,71,07
253,91,40,79,07
254,82,43,84,07
255,80,47,89,07
256,76,53,93,08
257,66,57,95,08
258,59,61,96,08
259,58,66,95,08
260,43,72,90,08
261,38,77,83,08
262,25,81,76,08
263,25,84,70,08
264,19,88,61,08
265,08,88,61,08
266,16,92,53,08
267,09,93,50,08
268,03,90,57,08
269,06,87,63,08
270,06,84,69,08
271,13,80,75,07
272,13,75,81,07
273,17,69,87,07
274,32,64,88,07
275,33,59,89,07
276,44,54,86,07
277,52,48,79,07
278,63,44,73,07
279,61,38,65,07
280,73,34,56,07
281,83,32,49,07
282,89,31,47,07
283,88,30,46,06
284,87,31,48,06
285,88,33,52,06
286,90,36,59,06
287,93,42,69,06
288,79,46,74,06
289,77,50,79,06
290,68,55,81,06
291,66,61,83,06
292,54,66,80,06
293,49,71,77,06
294,40,76,73,06
295,34,81,64,05
296,21,82,62,05
297,19,84,58,05
298,13,86,53,05
299,06,86,53,05
