time_step,sensor_1,sensor_1_mean,sensor_1_std,sensor_1_centroid
0,23,47,81,84
1,16,48,78,84
2,09,49,76,84
3,05,50,75,84
4,02,49,75,84
5,00,49,77,83
6,00,48,80,83
7,02,46,83,83
8,06,44,87,83
9,11,42,90,83
10,18,40,93,83
11,26,37,94,83
12,34,35,94,83
13,43,32,93,83
14,53,30,90,83
15,62,28,87,83
16,71,26,83,83
17,79,25,80,83
18,86,23,77,83
19,91,23,75,83
20,96,23,75,83
21,98,23,76,83
22,99,24,78,83
23,98,25,81,83
24,96,27,85,83
25,91,29,88,84
26,86,31,91,84
27,79,33,93,84
28,71,36,94,84
29,62,38,94,85
30,53,41,92,85
31,43,43,89,85
32,34,45,86,85
33,26,47,82,86
34,18,48,79,86
35,11,49,76,86
36,06,50,75,86
37,02,50,75,86
38,00,49,76,87
39,00,48,79,87
40,02,47,82,87
41,05,45,86,87
42,09,43,89,88
43,16,41,92,88
44,23,38,94,88
45,31,36,94,88
46,40,33,93,89
47,50,31,91,89
48,59,29,88,89
49,68,27,85,89
50,76,25,81,89
51,83,24,78,90
52,90,23,76,90
53,94,23,75,90
54,97,23,75,90
55,99,23,77,91
56,99,25,80,91
57,97,26,83,91
58,93,28,87,91
59,88,30,90,91
60,81,32,93,92
61,73,35,94,92
62,65,37,94,92
63,56,40,93,92
64,46,42,90,93
65,37,44,87,93
66,28,46,83,93
67,20,48,80,93
68,13,49,77,94
69,08,49,75,94
70,03,50,75,94
71,01,49,76,94
72,00,48,78,95
73,01,47,81,95
74,03,46,85,95
75,08,44,88,95
76,13,41,91,95
77,20,39,93,96
78,28,37,94,96
79,37,34,94,96
80,46,32,92,96
81,56,29,89,97
82,65,27,86,97
83,73,25,82,97
84,81,24,79,97
85,88,23,76,98
86,93,23,75,98
87,97,23,75,98
88,99,23,76,98
89,99,24,79,98
90,97,25,82,99
91,94,27,86,99
92,90,29,89,99
93,83,32,92,99
94,76,34,94,99
95,68,37,94,99
96,59,39,93,99
97,49,41,91,98
98,40,44,88,98
99,31,46,85,98
100,23,47,81,98
101,16,48,78,98
102,09,49,76,98
103,05,50,75,98
104,02,49,75,98
105,00,49,77,98
106,00,48,80,97
107,02,46,83,97
108,06,44,87,97
109,11,42,90,97
110,18,40,93,97
111,26,37,94,97
112,34,35,94,97
113,43,32,93,97
114,53,30,90,96
115,62,28,87,96
116,71,26,83,96
117,79,25,80,96
118,86,23,77,96
119,91,23,75,96
120,96,23,75,96
121,98,23,76,96
122,99,24,78,96
123,98,25,81,95
124,96,27,85,95
125,91,29,88,95
126,86,31,91,95
127,79,33,93,95
128,71,36,94,95
129,62,38,94,95
130,53,41,92,94
131,43,43,89,94
132,34,45,86,94
133,26,47,82,93
134,18,48,79,93
135,11,49,76,93
136,06,50,75,93
137,02,50,75,92
138,00,49,76,92
139,00,48,79,92
140,02,47,82,91
141,05,45,86,91
142,09,43,89,91
143,16,41,92,91
144,23,38,94,90
145,31,36,94,90
146,40,33,93,90
147,50,31,91,89
148,59,29,88,89
149,68,27,85,89
150,76,25,81,89
151,83,24,78,88
