time_step,sensor_1,sensor_1_mean,sensor_1_std,sensor_1_centroid
0,49,72,92,72
1,40,75,88,72
2,31,78,82,72
3,23,80,77,72
4,16,82,72,72
5,09,83,69,71
6,05,84,67,71
7,02,84,68,71
8,00,83,71,71
9,00,81,75,71
10,02,79,81,71
11,06,76,86,71
12,11,73,91,71
13,18,69,95,71
14,26,66,97,70
15,34,62,97,70
16,43,58,95,70
17,53,55,91,70
18,62,52,86,70
19,71,49,81,70
20,79,47,75,70
21,86,45,71,70
22,91,44,68,69
23,96,44,67,69
24,98,44,69,70
25,99,46,72,70
26,98,47,77,71
27,96,50,82,71
28,91,53,88,72
29,86,56,92,72
30,79,60,96,72
31,71,63,97,73
32,62,67,96,73
33,53,71,94,74
34,43,74,89,74
35,34,77,84,74
36,26,80,79,75
37,18,82,73,75
38,11,83,69,76
39,06,84,67,76
40,02,84,67,77
41,00,83,69,77
42,00,82,73,77
43,02,80,79,78
44,05,77,84,78
45,09,74,89,79
46,16,71,94,79
47,23,67,96,79
48,31,63,97,80
49,40,60,96,80
50,50,56,92,81
51,59,53,88,81
52,68,50,82,81
53,76,47,77,82
54,83,46,72,82
55,90,44,69,83
56,94,44,67,83
57,97,44,68,84
58,99,45,71,84
59,99,47,75,84
60,97,49,81,85
61,93,52,86,85
62,88,55,91,86
63,81,58,95,86
64,73,62,97,86
65,65,66,97,87
66,56,69,95,87
67,46,73,91,88
68,37,76,86,88
69,28,79,81,89
70,20,81,75,89
71,13,83,71,89
72,08,84,68,90
73,03,84,67,90
74,01,83,69,91
75,00,82,72,91
76,01,80,77,91
77,03,78,82,92
78,08,75,88,92
79,13,72,92,93
80,20,68,96,93
81,28,64,97,94
82,37,61,96,94
83,46,57,94,94
84,56,54,89,95
85,65,51,84,95
86,73,48,79,96
87,81,46,73,96
88,88,45,69,96
89,93,44,67,97
90,97,44,67,97
91,99,45,69,98
92,99,46,73,98
93,97,48,79,99
94,94,51,84,99
95,90,54,89,98
96,83,57,94,95
97,76,61,96,93
98,68,64,97,90
99,59,68,96,87
100,49,72,92,84
101,40,75,88,81
102,31,78,82,79
103,23,80,77,76
104,16,82,72,73
105,09,83,69,70
106,05,84,67,68
107,02,84,68,65
108,00,83,71,62
109,00,81,75,59
110,02,79,81,56
111,06,76,86,54
112,11,73,91,51
113,18,69,95,48
114,26,66,97,45
115,34,62,97,43
116,43,58,95,40
117,53,55,91,37
118,62,52,86,34
119,71,49,81,31
120,79,47,75,29
121,86,45,71,26
122,91,44,68,23
123,96,44,67,20
124,98,44,69,18
125,99,46,72,15
126,98,47,77,12
127,96,50,82,09
128,91,53,88,06
129,86,56,92,04
130,79,60,96,01
131,71,63,97,00
132,62,67,96,01
133,53,71,94,02
134,43,74,89,03
135,40,78,84,04
136,37,82,76,05
137,34,86,67,06
138,31,90,58,07
139,28,93,48,07
140,26,96,40,08
141,23,98,34,09
142,20,99,30,10
143,18,99,30,11
144,11,97,35,12
145,06,94,44,13
146,02,89,55,14
147,00,82,67,15
148,00,75,77,16
149,02,66,84,17
150,05,57,88,18
151,09,48,88,19
152,16,39,83,20
153,23,30,73,21
154,31,22,61,22
155,40,15,46,22
156,50,09,30,23
157,59,04,15,24
158,68,01,05,25
159,76,00,00,26
160,83,01,02,27
161,90,03,11,28
162,94,07,25,29
163,97,12,41,30
164,99,19,56,31
165,99,26,70,32
166,97,34,81,33
167,93,41,90,34
168,88,48,95,36
169,81,54,98,38
170,73,60,99,40
171,65,65,98,41
172,56,69,95,43
173,46,73,91,45
174,37,76,86,47
175,28,79,81,49
176,20,81,75,50
177,13,83,71,52
178,08,84,68,54
179,03,84,67,56
180,01,83,69,58
181,00,82,72,59
182,01,80,77,61
183,03,78,82,63
184,08,75,88,65
185,13,72,92,67
186,20,68,96,68
187,28,64,97,70
188,37,61,96,72
189,46,57,94,74
190,56,54,89,76
191,65,51,84,77
192,73,48,79,79
193,81,46,73,81
194,88,45,69,83
195,93,44,67,85
196,97,44,67,86
197,99,45,69,88
198,99,46,73,90
199,97,48,79,92
200,94,51,84,94
201,90,54,89,95
202,83,57,94,97
203,76,61,96,98
204,68,64,97,98
205,59,68,96,97
206,49,72,92,97
207,40,75,88,97
208,31,78,82,97
209,23,80,77,97
210,16,82,72,97
211,09,83,69,97
212,05,84,67,97
213,02,84,68,97
214,00,83,71,97
215,00,81,75,97
216,02,79,81,97
217,06,76,86,97
218,11,73,91,97
219,18,69,95,96
220,26,66,97,96
221,34,62,97,96
222,43,58,95,96
223,53,55,91,96
224,62,52,86,96
225,71,49,81,96
226,79,47,75,96
227,86,45,71,96
228,91,44,68,96
229,96,44,67,96
230,98,44,69,96
231,99,46,72,96
232,98,47,77,96
233,96,50,82,95
234,91,53,88,95
235,86,56,92,95
236,79,60,96,95
237,71,63,97,95
238,62,67,96,95
239,53,71,94,95
240,43,74,89,94
241,34,77,84,94
242,26,80,79,93
243,18,82,73,93
244,11,83,69,92
245,06,84,67,92
246,02,84,67,91
247,00,83,69,91
248,00,82,73,90
249,02,80,79,90
250,05,77,84,89
251,09,74,89,89
252,16,71,94,88
253,23,67,96,88
254,31,63,97,87
255,40,60,96,86
256,50,56,92,86
257,59,53,88,85
258,68,50,82,85
259,76,47,77,84
260,83,46,72,84
261,90,44,69,83
262,94,44,67,83
263,97,44,68,82
264,99,45,71,82
265,99,47,75,81
266,97,49,81,81
267,93,52,86,80
268,88,55,91,80
269,81,58,95,79
270,73,62,97,79
271,65,66,97,78
272,56,69,95,78
273,46,73,91,77
274,37,76,86,77
275,28,79,81,76
276,20,81,75,76
277,13,83,71,76
278,08,84,68,76
279,03,84,67,76
280,01,83,69,75
281,00,82,72,75
282,01,80,77,75
283,03,78,82,75
284,08,75,88,74
285,13,72,92,74
286,20,68,96,74
287,28,64,97,74
288,37,61,96,74
289,46,57,94,73
290,56,54,89,73
291,65,51,84,73
292,73,48,79,73
293,81,46,73,72
294,88,45,69,72
295,93,44,67,72
296,97,44,67,72
297,99,45,69,71
298,99,46,73,71
299,97,48,79,71
